time,OAT C,OAH %,WS M/S,WD,SOLDIF W/M2,SOLDIR W/M2,HWOEN C,PPD(PRCD) %,MULSSP C,IAT C,IATSSP C,OCCP,HTDMD KW,AMVRAW_0,AMVRAW_1,AMVRAW_2,AMVRAW_3,AMVRAW_4,AMVRAW_5,AMVRAW_6,AMVRAW_7,AMVRAW_8,AMVRAW_9,AMVRAW_10,AMVRAW_11,AMVRAW_12,AMVRAW_13,AMVRAW_14
2018-01-30 20:27:37.247708,-7.249999444444444,62.900002,1.519936,295.0,0.4299990343614809,9.656385191280288e-07,10.0,0.0,18.806695,21.571994444444442,19.444444444444443,0,4.8117067777777764,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 20:32:44.460991,-7.249999444444444,62.900002,1.519936,295.0,0.509998451354806,1.548645193985989e-06,10.0,0.0,18.986706111111108,21.527993888888886,19.444444444444443,0,3.8910356666666672,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 20:37:51.520505,-7.249999444444444,62.900002,1.519936,295.0,1.1299837681082854,1.6231891714389155e-05,10.0,0.0,19.28669,21.471994444444444,19.444444444444443,0,4.475329277777778,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 20:42:58.794588,-7.249999444444444,62.900002,1.519936,295.0,1.3099756059897198,2.439401028008874e-05,10.0,0.0,19.506712777777775,21.419995555555555,19.444444444444443,0,4.1307680555555555,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 20:48:06.305999,-7.249999444444444,62.900002,1.519936,295.0,0.779995029846442,4.9701535579633495e-06,10.0,0.0,19.866714444444444,21.34399388888889,19.444444444444443,0,3.834585722222222,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 20:53:13.644999,-7.35,64.400002,1.519936,295.0,0.6899966722804523,3.327719547575006e-06,10.0,0.0,20.166697777777777,21.29999388888889,19.444444444444443,0,3.8033399444444447,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 20:58:20.584997,-7.35,64.400002,1.519936,295.0,0.8799933113512367,6.6886487632275696e-06,10.0,0.0,20.446696666666664,21.23199055555556,19.444444444444443,0,3.5084700555555552,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 21:03:27.244995,-7.35,64.400002,1.519936,295.0,0.8899932879823729,6.7120176269951964e-06,10.0,0.0,20.84671,21.16799222222222,19.444444444444443,0,3.421747777777778,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 21:08:34.457036,-7.35,64.400002,1.519936,295.0,0.6999968289266635,3.171073336634023e-06,10.0,0.0,21.166721111111112,21.08799,19.444444444444443,0,3.3100865555555554,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 21:13:42.016996,-7.35,64.400002,1.519936,295.0,0.7899955671471087,4.432852891198266e-06,10.0,0.0,21.486689444444444,21.011992777777774,19.444444444444443,0,3.0614554999999988,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
