Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),SPACE1-1:Zone People Occupant Count [](TimeStep),SPACE1-1:Zone Air Temperature [C](TimeStep),SPACE1-1:Zone Air Relative Humidity [%](TimeStep),SPACE1-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE1-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),Whole Building:Facility Total HVAC Electric Demand Power [W](TimeStep),SPACE1-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),SPACE1-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),SPACE1-1 PEOPLE 1:Zone Thermal Comfort Mean Radiant Temperature [C](TimeStep),SPACE1-1 PEOPLE 1:Zone Thermal Comfort Clothing Value [clo](TimeStep),SPACE1-1 IN NODE:System Node Temperature [C](TimeStep),SPACE1-1 IN NODE:System Node Mass Flow Rate [kg/s](TimeStep),VAV SYS 1 OUTLET NODE:System Node Temperature [C](TimeStep),VAV SYS 1 OUTLET NODE:System Node Mass Flow Rate [kg/s](TimeStep) 
 01/02  09:00:00,-7.8,61,9.2,260,41,4.5,11,20.90884569,22.88377904,21,30,21418.79524,-0.873152936,21.09366189,18.61595916,1,23.47685087,0.739283683,18.00002798,2.92634033
 01/02  09:15:00,-7.8,64.25,8.825,257.5,43,2.25,11,21.87277364,20.98393123,22,30,19265.37381,-0.701207499,15.34103847,19.25148629,1,24.35332261,0.739283683,18.00002161,2.92634033
 01/02  09:30:00,-7.8,67.5,8.45,255,45,0,11,22.61433352,19.72089528,23,30,18863.56709,-0.52632102,10.79450854,19.85994473,1,25.17274361,0.739283683,18.0000151,2.92634033
 01/02  09:45:00,-7.8,70.75,8.075,252.5,81.25,9,11,22.97653113,19.2335296,24,30,17927.31777,-0.377424202,7.966111099,20.47829755,1,25.17317912,0.739283683,17.99999504,2.92634033
 01/02  10:00:00,-7.8,74,7.7,250,117.5,18,11,23.34764164,18.65053877,24,30,16891.7136,-0.285828351,6.697105254,20.94733102,1,25.17347747,0.739283683,18.00000567,2.92634033
 01/02  10:15:00,-7.8,77,7.05,255,153.75,27,11,23.60843595,18.25147106,25,30,15993.00924,-0.196721187,5.802455455,21.38653481,1,25.17381948,0.739283683,18.0000161,2.92634033
 01/02  10:30:00,-7.8,80,6.4,260,190,36,11,23.8494132,17.95881249,26,30,15070.83351,-0.119570241,5.296144484,21.83612762,1,25.17393253,0.739283683,18.00001024,2.92634033
 01/02  10:45:00,-7.8,83,5.75,265,188.5,30.25,11,24.01768901,17.77629053,26,30,14490.45067,-0.06698543,5.092902812,22.06342299,1,25.17406244,0.739283683,18.00001112,2.92634033
 01/02  11:00:00,-7.8,86,5.1,270,187,24.5,11,24.14529336,17.66256159,25,30,13957.7732,-0.025405238,5.013361031,22.26793186,1,25.1740308,0.739283683,17.99999837,2.92634033
 01/02  11:15:00,-7.95,79.75,6,267.5,185.5,18.75,8.8,24.0460855,17.59900325,24,29,12686.47028,1.06416E-05,5.000000002,22.36180212,1,24.91048307,0.681105551,17.96251647,2.729457053
 01/02  11:30:00,-8.1,73.5,6.9,265,184,13,8.8,23.08974456,18.44441289,23,30,10827.39431,-0.011546047,5.002759625,22.37902735,1,22.2894619,0.681105551,18.00001101,2.729457053
 01/02  11:45:00,-8.25,67.25,7.8,262.5,170.5,160.5,8.8,23.00439292,18.14386241,23,30,11372.2131,-0.105032496,5.228476772,22.58731949,1,23.04412135,0.681105551,18.00004182,2.729457053
 01/02  12:00:00,-8.4,61,8.7,260,157,308,8.8,23.00196602,17.76690642,23,30,10477.61859,-0.075386186,5.117672475,22.99433313,1,21.77769175,0.681105551,18.00004618,2.729457053
 01/02  12:15:00,-8.25,61,8.05,260,143.5,455.5,4.4,22.21458308,18.20083238,22,29,6892.987364,-0.021650139,5.009703119,23.5325923,1,18.13039859,0.527201614,18.00001805,2.281736508
 01/02  12:30:00,-8.1,61,7.4,260,130,603,4.4,22.25652307,17.78971818,22,29,6796.9176,-0.080782554,5.135127217,23.88004272,1,17.99999676,0.527201614,17.99999676,2.281736508
 01/02  12:45:00,-7.95,61,6.75,260,132.25,573.25,4.4,22.40718427,17.1698111,21,28,6739.857827,-0.056632706,5.066401505,24.08197087,1,18.00003723,0.527201614,18.00003723,2.281736508
 01/02  13:00:00,-7.8,61,6.1,260,134.5,543.5,4.4,22.55289789,16.63429775,20,29,6580.985463,-0.015225906,5.00479901,24.3288862,1,18.00004183,0.527201614,18.00004183,2.281736508
 01/02  13:15:00,-7.525,61,6.375,260,136.75,513.75,8.8,22.47403634,16.73436342,19,30,7005.598286,0.033037641,5.022595408,24.64086128,1,18.0000208,0.681105551,18.0000208,2.729457053
 01/02  13:30:00,-7.25,61,6.65,260,139,484,8.8,22.51141824,16.56479771,19,30,6587.882458,0.040740579,5.034361141,24.80017119,1,18.00001606,0.681105551,18.00001606,2.729457053
 01/02  13:45:00,-6.975,61,6.925,260,141.25,389.5,8.8,22.48934041,16.44080005,19,30,6285.005766,0.032807281,5.022281391,24.69201286,1,18.0000036,0.681105551,18.0000036,2.729457053
 01/02  14:00:00,-6.7,61,7.2,260,143.5,295,8.8,22.30033515,16.57153747,19,30,6151.503714,-0.0094571,5.001851393,24.32954518,1,17.99999889,0.681105551,17.99999889,2.729457053
 01/02  14:15:00,-6.7,61,7.45,262.5,145.75,200.5,11,21.92995745,17.00048294,18,29,6597.792796,-0.086064763,5.153382384,23.84241286,1,18.00000524,0.739283683,18.00000524,2.92634033
 01/02  14:30:00,-6.7,61,7.7,265,148,106,11,21.52688289,17.37268067,18,29,6689.959328,-0.195099577,5.789258884,23.22891453,1,17.99999742,0.739283683,17.99999742,2.92634033
 01/02  14:45:00,-6.7,61,7.95,267.5,126.25,90.75,11,21.25820162,17.60876225,19,30,6928.710572,-0.286673636,6.707191394,22.80527388,1,17.99999714,0.739283683,17.99999714,2.92634033
 01/02  15:00:00,-6.7,61,8.2,270,104.5,75.5,11,21.00555086,17.85270992,20,30,7166.571954,-0.371904122,7.879535493,22.30368076,1,17.99999918,0.739283683,17.99999918,2.92634033
 01/02  15:15:00,-6.7,61.75,7.95,267.5,82.75,60.25,11,21.00190578,17.83963569,21,30,8224.043214,-0.449955311,9.224764501,21.86657186,1,18.83624807,0.739283683,17.99999713,2.92634033
 01/02  15:30:00,-6.7,62.5,7.7,265,61,45,11,21.90857181,16.88736261,22,30,10728.47422,-0.487540844,9.965899661,21.5094655,1,21.69205931,0.739283683,17.99999946,2.92634033
 01/02  15:45:00,-6.7,63.25,7.45,262.5,52.5,34.5,11,21.9970629,16.90035563,22,30,10135.16653,-0.365156614,7.775474,21.63235342,1,20.99140647,0.739283683,17.99999581,2.92634033
 01/02  16:00:00,-6.7,64,7.2,260,44,24,11,21.9994654,16.98136763,22,30,10693.29241,-0.363761218,7.754196015,21.53627284,1,21.57044933,0.739283683,17.99999568,2.92634033
 01/02  16:15:00,-6.85,65.75,7.2,262.5,35.5,13.5,11,21.09216217,17.9968912,21,29,9745.238717,-0.378756965,7.987208663,21.38340203,1,19.39728093,0.739283683,17.99999704,2.92634033
 01/02  16:30:00,-7,67.5,7.2,265,27,3,11,21.00375247,18.07957347,21,29,11292.22353,-0.543928606,11.19220666,20.84282136,1,20.63287287,0.739283683,17.99999253,2.92634033
 01/02  16:45:00,-7.15,69.25,7.2,267.5,20.25,2.25,11,21.90882871,17.12251047,22,30,13441.55871,-0.572106539,11.856612,20.67367348,1,22.96120737,0.739283683,17.99999865,2.92634033
 01/02  17:00:00,-7.3,71,7.2,270,0,0,11,21.99723471,17.14836646,22,30,12982.26892,-0.453120715,9.284835475,20.76524138,1,22.19806414,0.739283683,17.99999366,2.92634033
 01/02  17:15:00,-7.3,68.5,7.325,270,0,0,11,21.99967861,17.20197364,22,30,13463.43232,-0.442849916,9.091492341,20.75397405,1,22.6882622,0.739283683,18.00000594,2.92634033
 01/02  17:30:00,-7.3,66,7.45,270,0,0,11,21.09225953,18.17037172,21,29,11766.29596,-0.444500064,9.122249764,20.73160514,1,20.14701683,0.739283683,17.99999888,2.92634033
 01/02  17:45:00,-7.3,63.5,7.575,270,0,0,11,21.00389092,18.14639548,21,29,12985.3471,-0.590547158,12.31006678,20.37866123,1,21.23901076,0.739283683,18.00001018,2.92634033
 01/02  18:00:00,-7.3,61,7.7,270,0,0,11,21.0018857,18.03818467,21,29,12908.89602,-0.616378382,12.97007127,20.23790903,1,20.89731653,0.739283683,18.0000098,2.92634033
 01/02  18:15:00,-7.425,61.75,7.575,267.5,0,0,5.5,21.00005338,18.58483397,21,29,8746.22011,-0.652750019,13.9484749,19.89091774,1,22.04548541,0.739283683,17.99998837,3.564132997
 01/02  18:30:00,-7.55,62.5,7.45,265,0,0,5.5,21.84729764,17.90762564,22,30,10581.21956,-0.665811209,14.3138205,19.73342646,1,24.5942518,0.739283683,18.00000534,3.564132997
 01/02  18:45:00,-7.675,63.25,7.325,262.5,0,0,5.5,22.28473135,17.65334778,23,30,10966.43222,-0.539340822,11.08728985,19.95213755,1,25.17591117,0.739283683,18.00000192,3.564132997
 01/02  19:00:00,-7.8,64,7.2,260,0,0,5.5,22.48055773,17.71495799,23,30,10930.81996,-0.469388766,9.600364576,20.10568062,1,25.17552603,0.739283683,17.99997373,3.564132997
 01/02  19:15:00,-7.95,65,6.425,262.5,0,0,1.1,22.07957603,17.98485098,22,29,10427.6813,-0.465543869,9.524761745,19.90689307,1,24.57840211,0.739283683,17.99998892,3.564132997
 01/02  19:30:00,-8.1,66,5.65,265,0,0,1.1,22.12275114,17.91475726,23,30,10802.0624,-0.539172229,11.08345171,19.6747386,1,25.17504513,0.739283683,18.00000363,3.564132997
 01/02  19:45:00,-8.25,67,4.875,267.5,0,0,1.1,22.04880152,18.00327385,22,30,10514.64285,-0.540726321,11.11887833,19.60796991,1,24.86875431,0.739283683,17.99999946,3.564132997
 01/02  20:00:00,-8.4,68,4.1,270,0,0,1.1,22.01601481,18.03929749,22,30,10625.78731,-0.559726436,11.56046216,19.50869604,1,25.0443233,0.739283683,18.00000139,3.564132997
 01/02  20:15:00,-8.4,68,4.35,267.5,0,0,1.1,21.91931062,18.14615034,23,30,10681.77226,-0.575336552,11.93497214,19.39293786,1,25.17505878,0.739283683,17.99999798,3.564132997
 01/02  20:30:00,-8.4,68,4.6,265,0,0,1.1,21.83432263,18.23655829,24,30,10643.43195,-0.597499103,12.48484536,19.29029391,1,25.17506282,0.739283683,18.00000019,3.564132997
 01/02  20:45:00,-8.4,68,4.85,262.5,0,0,1.1,21.77203404,18.30105664,24,30,10593.1296,-0.617492525,12.9991898,19.19512659,1,25.17506132,0.739283683,17.99999988,3.564132997
 01/02  21:00:00,-8.4,68,5.1,260,0,0,1.1,21.71962722,18.35467682,24,30,10545.92523,-0.63340269,13.42088439,19.11290307,1,25.17506278,0.739283683,18.00000012,3.564132997
 01/02  21:15:00,-8.4,68.75,4.975,260,0,0,0,21.61960688,18.38792533,25,30,10508.29676,-0.654772673,14.00456853,18.9638407,1,25.17507245,0.739283683,18.00000091,3.564132997
 01/02  21:30:00,-8.4,69.5,4.85,260,0,0,0,21.54373612,18.41705359,24,30,10464.44284,-0.677625981,14.65066587,18.8629197,1,25.17508534,0.739283683,18.00000128,3.564132997
 01/02  21:45:00,-8.4,70.25,4.725,260,0,0,0,21.49554895,18.43418803,23,30,10421.57308,-0.695630825,15.17560643,18.77936277,1,25.17519664,0.739283683,18.00001048,3.564132997
 01/02  22:00:00,-8.4,71,4.6,260,0,0,0,21.45977802,18.43801863,22,29,10384.96521,-0.70830714,15.55359152,18.71389953,1,25.17529343,0.739283683,18.00000998,3.564132997
 01/02  22:15:00,-8.4,71,4.475,255,0,0,0,21.07598592,18.83843589,21,28,9612.3135,-0.718471042,15.86166709,18.65854366,1,24.2124799,0.739283683,18.00000316,3.564132997
 01/02  22:30:00,-8.4,71,4.35,250,0,0,0,20.09917347,19.95596059,20,27,7826.233297,-0.782216798,17.89498696,18.47282594,1,21.93482976,0.739283683,18.00000225,3.564132997
 01/02  22:45:00,-8.4,71,4.225,245,0,0,0,20.00364876,20.00618904,20,27,8683.471609,-0.943807544,23.81441471,18.04648862,1,23.12816982,0.739283683,18.0000056,3.564132997
 01/02  23:00:00,-8.4,71,4.1,240,0,0,0,19.09233513,21.12295347,19,26,6611.164594,-0.970625639,24.89931371,17.89837185,1,20.46260209,0.739283683,17.99653494,3.564132997
 01/02  23:15:00,-8.4,71,3.975,237.5,0,0,0,19.00338756,21.17506468,19,26,7980.645074,-1.125152784,31.67439859,17.46254507,1,21.64871398,0.739283683,18.00000519,3.564132997
 01/02  23:30:00,-8.4,71,3.85,235,0,0,0,18.10700525,22.34666784,18,25,6417.522794,-1.151662236,32.91996231,17.30861126,1,19.00984763,0.739283683,18.00000284,3.564132997
 01/02  23:45:00,-8.4,71,3.725,232.5,0,0,0,17.4324916,23.23456611,17,26,6194.631992,-1.302299881,40.38678701,16.89308688,1,18.0000025,0.739283683,18.0000025,3.564132997
 01/02  24:00:00,-8.4,71,3.6,230,0,0,0,17.15672078,23.60145542,16,25,6593.763133,-1.436605109,47.47184378,16.35210703,1,17.99999941,0.739283683,17.99999941,3.564132997
 01/03  00:15:00,-8.525,71.75,3.725,230,0,0,0,16.91255289,23.91619016,15,24,6973.674792,-1.489421416,50.3258273,16.15854851,1,18.0000054,0.739283683,18.0000054,3.564132997
 01/03  00:30:00,-8.65,72.5,3.85,230,0,0,0,16.76542625,24.08698829,15,23,7241.963365,-1.536260763,52.87292552,15.98722183,1,18.00000623,0.739283683,18.00000623,3.564132997
 01/03  00:45:00,-8.775,73.25,3.975,230,0,0,0,16.66986676,24.18994077,15,24,7509.322403,-1.569661959,54.69295457,15.83253861,1,18.00000595,0.739283683,18.00000595,3.564132997
 01/03  01:00:00,-8.9,74,4.1,230,0,0,0,16.59473793,24.26126316,15,23,7767.463353,-1.593109185,55.97021722,15.71462837,1,18.00000788,0.739283683,18.00000788,3.564132997
 01/03  01:15:00,-8.9,74,3.825,222.5,0,0,0,16.54057399,24.29539288,15,23,7973.423039,-1.61101103,56.94429277,15.62798526,1,18.00000758,0.739283683,18.00000758,3.564132997
 01/03  01:30:00,-8.9,74,3.55,215,0,0,0,16.50255793,24.30700447,15,24,8154.47825,-1.624253349,57.663847,15.562663,1,18.00000741,0.739283683,18.00000741,3.564132997
 01/03  01:45:00,-8.9,74,3.275,207.5,0,0,0,16.47507277,24.30411811,15,23,8303.920254,-1.633932413,58.18910247,15.51345092,1,18.00000723,0.739283683,18.00000723,3.564132997
 01/03  02:00:00,-8.9,74,3,200,0,0,0,16.45514703,24.29151716,15,24,8425.913818,-1.641109298,58.5781404,15.4765498,1,18.00000679,0.739283683,18.00000679,3.564132997
 01/03  02:15:00,-8.9,75,3.15,202.5,0,0,0,16.43489551,24.28400029,15,24,8527.360617,-1.646798213,58.88623152,15.44504862,1,18.00000635,0.739283683,18.00000635,3.564132997
 01/03  02:30:00,-8.9,76,3.3,205,0,0,0,16.41550317,24.27453397,15,23,8611.786449,-1.652113841,59.1738587,15.41780428,1,18.00000603,0.739283683,18.00000603,3.564132997
 01/03  02:45:00,-8.9,77,3.45,207.5,0,0,0,16.39812857,24.26180786,15,22,8691.480571,-1.657030273,59.43965885,15.39357412,1,18.00000617,0.739283683,18.00000617,3.564132997
 01/03  03:00:00,-8.9,78,3.6,210,0,0,0,16.38268389,24.24567477,15,23,8767.786228,-1.661417058,59.67663053,15.37223382,1,18.00000629,0.739283683,18.00000629,3.564132997
 01/03  03:15:00,-8.9,78,3.6,207.5,0,0,0,16.37101115,24.22403076,15,22,8837.910062,-1.665183032,59.87991388,15.35483232,1,18.00000641,0.739283683,18.00000641,3.564132997
 01/03  03:30:00,-8.9,78,3.6,205,0,0,0,16.36192856,24.19848715,15,21,8901.519954,-1.66819117,60.04218507,15.34045667,1,18.00000648,0.739283683,18.00000648,3.564132997
 01/03  03:45:00,-8.9,78,3.6,202.5,0,0,0,16.35440867,24.17052615,15,21,8955.643637,-1.670635286,60.17395996,15.32860727,1,18.00000646,0.739283683,18.00000646,3.564132997
 01/03  04:00:00,-8.9,78,3.6,200,0,0,0,16.34820603,24.14062771,15,22,9001.410117,-1.672674761,60.28386885,15.31893857,1,18.00000642,0.739283683,18.00000642,3.564132997
 01/03  04:15:00,-8.9,78,3.85,200,0,0,0,16.33935745,24.10629068,15,22,9040.432409,-1.674663524,60.39100051,15.3084303,1,18.00000641,0.739283683,18.00000641,3.564132997
 01/03  04:30:00,-8.9,78,4.1,200,0,0,0,16.32903255,24.07262332,15,22,9074.457988,-1.677042066,60.51907038,15.29732823,1,18.00000639,0.739283683,18.00000639,3.564132997
 01/03  04:45:00,-8.9,78,4.35,200,0,0,0,16.31846591,24.03802608,15,21,9110.493904,-1.679650638,60.65945103,15.28577965,1,18.00000667,0.739283683,18.00000667,3.564132997
 01/03  05:00:00,-8.9,78,4.6,200,0,0,0,16.30793388,24.00187295,15,21,9148.599835,-1.682302822,60.80209651,15.27414106,1,18.00000695,0.739283683,18.00000695,3.564132997
 01/03  05:15:00,-8.9,78,4.35,197.5,0,0,0,16.30433791,23.9645734,15,21,9186.423497,-1.684545264,60.92263838,15.26641391,1,18.00000718,0.739283683,18.00000718,3.564132997
 01/03  05:30:00,-8.9,78,4.1,195,0,0,0,16.30532025,23.92218857,15,22,9223.12178,-1.685524211,60.97524214,15.26281623,1,18.00000742,0.739283683,18.00000742,3.564132997
 01/03  05:45:00,-8.9,78,3.85,192.5,0,0,0,16.30830657,23.87808467,15,23,9246.724741,-1.68562644,60.98073473,15.26239124,1,18.00000705,0.739283683,18.00000705,3.564132997
 01/03  06:00:00,-8.9,78,3.6,190,0,0,0,16.31241461,23.83403987,16,24,9258.074746,-1.68528286,60.96227425,15.26396425,1,18.00000669,0.739283683,18.00000669,3.564132997
 01/03  06:15:00,-8.9,78,3.725,187.5,0,0,0,16.03487447,23.45696101,16,24,12203.15213,-1.684937936,60.94374001,15.26408694,1,18.19940137,0.373297676,17.5477101,1.74526828
 01/03  06:30:00,-8.9,78,3.85,185,0,0,0,16.00271601,22.98568391,16,24,12514.538,-1.736432471,63.69229115,15.11859477,1,18.83927973,0.373297676,17.37788441,1.74526828
 01/03  06:45:00,-8.9,78,3.975,182.5,0,0,0,16.00018159,22.31019431,16,24,12601.99951,-1.746853891,64.24336063,15.07513462,1,18.9274198,0.373297676,17.23844843,1.74526828
 01/03  07:00:00,-8.9,78,4.1,180,0,0,0,16.9584055,20.54464864,17,25,14633.09427,-1.75309078,64.57220765,15.04458531,1,24.10354978,0.373297676,17.13191056,1.74526828
 01/03  07:15:00,-8.9,78,4.35,185,0,0,0,16.99971652,19.93317281,17,25,26639.37086,-1.602938721,56.50522419,15.40866976,1,21.96139218,0.373297676,17.36136355,1.74526828
 01/03  07:30:00,-8.9,78,4.6,190,0,0,0,17.95442125,18.28220571,18,26,27938.55836,-1.590496542,55.82795945,15.51007982,1,25.876381,0.373297676,17.78128746,1.74526828
 01/03  07:45:00,-8.9,78,4.85,195,0,0,0,18.92658835,16.81822811,19,27,28483.51007,-1.435648945,47.42043182,15.94411978,1,28.25084664,0.373297676,17.97681962,1.74526828
 01/03  08:00:00,-8.9,78,5.1,200,17,157,0,19.86195593,15.5519434,20,28,27836.927,-1.261065065,38.28320029,16.53402732,1,29.98105099,0.373297676,18.00000161,1.74526828
 01/03  08:15:00,-8.775,78,5.225,197.5,25.5,226.5,11,20.76908092,14.99442998,21,29,28597.56649,-1.026702438,27.25739475,17.7642933,1,24.21763267,0.739283683,17.6100709,2.92634033
 01/03  08:30:00,-8.65,78,5.35,195,34,296,11,21.74836372,14.44955523,22,30,24601.05933,-0.82642242,19.40660747,18.64577934,1,25.18556989,0.739283683,17.99998946,2.92634033
 01/03  08:45:00,-8.525,78,5.475,192.5,45.25,222,11,22.18827529,14.3153094,23,30,22743.2161,-0.627899965,13.27379374,19.4155568,1,25.18518874,0.739283683,18.00000624,2.92634033
 01/03  09:00:00,-8.4,78,5.6,190,56.5,148,11,22.61059511,14.31588365,24,30,21233.97008,-0.518575306,10.62380961,19.95163958,1,25.18474188,0.739283683,17.99999257,2.92634033
 01/03  09:15:00,-8.125,77.25,5.475,192.5,67.75,74,11,23.04101874,14.22307988,25,30,18660.33032,-0.417109814,8.626857302,20.43827086,1,25.1840998,0.739283683,17.99998862,2.92634033
 01/03  09:30:00,-7.85,76.5,5.35,195,79,0,11,23.33439359,14.26661607,25,30,17934.70363,-0.323435629,7.175064141,20.82364797,1,25.18352049,0.739283683,17.9999717,2.92634033
 01/03  09:45:00,-7.575,75.75,5.225,197.5,90.25,0,11,23.52074943,14.35001369,26,30,17028.50868,-0.253389836,6.33279866,21.13945199,1,25.18313404,0.739283683,17.9999671,2.92634033
 01/03  10:00:00,-7.3,75,5.1,200,101.5,0,11,23.67316794,14.42192963,26,30,16115.71423,-0.201279714,5.840141465,21.41040382,1,25.18270621,0.739283683,17.99996345,2.92634033
 01/03  10:15:00,-7.025,74.25,5.1,197.5,112.75,0,11,23.81711477,14.4924486,25,29,15255.65823,-0.155489047,5.501008887,21.66267744,1,25.18222321,0.739283683,17.99995879,2.92634033
 01/03  10:30:00,-6.75,73.5,5.1,195,124,0,11,23.94328773,14.58145406,26,30,14430.06537,-0.114744367,5.272708377,21.87527757,1,25.18176542,0.739283683,17.99996042,2.92634033
 01/03  10:45:00,-6.475,72.75,5.1,192.5,131.25,0,11,24.04936883,14.68258989,25,30,13698.50328,-0.07931464,5.13025963,22.05658752,1,25.18131815,0.739283683,17.99996138,2.92634033
 01/03  11:00:00,-6.2,72,5.1,190,138.5,0,11,24.14153908,14.79067239,25,30,13024.89461,-0.048511644,5.048721278,22.2167839,1,25.18085954,0.739283683,17.99996056,2.92634033
 01/03  11:15:00,-5.9,70.25,5.35,192.5,145.75,0,8.8,24.30870943,14.70689464,25,30,12022.09099,-0.025534652,5.013497503,22.3175074,1,25.75624163,0.681105551,17.9624209,2.729457053
 01/03  11:30:00,-5.6,68.5,5.6,195,153,0,8.8,24.09647993,14.98908898,24,30,10861.91219,0.01046774,5.002268239,22.46426679,1,24.69517337,0.681105551,17.99996522,2.729457053
 01/03  11:45:00,-5.3,66.75,5.85,197.5,147,0,8.8,24.0307303,15.1333631,24,30,10588.44095,-0.015889499,5.005226442,22.45377145,1,24.89019752,0.681105551,17.9999841,2.729457053
 01/03  12:00:00,-5,65,6.1,200,141,0,8.8,23.08879928,16.07331945,23,29,8338.542009,-0.023542881,5.011473895,22.45166226,1,22.10099324,0.681105551,17.99999418,2.729457053
 01/03  12:15:00,-4.875,65,6.375,202.5,135,0,4.4,22.08185209,16.89003328,22,28,6575.868582,-0.188923496,5.740004754,21.93520815,1,20.68366443,0.527201614,17.99999897,2.281736508
 01/03  12:30:00,-4.75,65,6.65,205,129,0,4.4,21.16050398,17.57483261,21,27,5896.464848,-0.353607273,7.60185866,21.53098315,1,18.70993377,0.527201614,18.0000071,2.281736508
 01/03  12:45:00,-4.625,65,6.925,207.5,134,0,4.4,21.00303102,17.46974624,21,27,6835.403298,-0.51817118,10.61497479,21.03295646,1,19.98289925,0.527201614,18.00001064,2.281736508
 01/03  13:00:00,-4.5,65,7.2,210,139,0,4.4,20.47814601,17.96084635,20,28,5802.425338,-0.556480458,11.48391358,20.8617587,1,18.00000522,0.527201614,18.00000522,2.281736508
 01/03  13:15:00,-4.225,64.25,7.05,210,144,0,8.8,20.1128466,18.36883509,19,29,6483.581135,-0.643719941,13.70020987,20.63555142,1,18.0000037,0.681105551,18.0000037,2.729457053
 01/03  13:30:00,-3.95,63.5,6.9,210,149,0,8.8,20.00692474,18.52289262,19,29,6299.828009,-0.700966535,15.33386251,20.49130255,1,17.99999443,0.681105551,17.99999443,2.729457053
 01/03  13:45:00,-3.675,62.75,6.75,210,141,0,8.8,20.00214492,18.60415598,20,30,6182.10264,-0.724299964,16.04035381,20.38694925,1,18.09322847,0.681105551,17.99998182,2.729457053
 01/03  14:00:00,-3.4,62,6.6,210,133,0,8.8,19.956167,18.76360665,19,30,5951.036009,-0.730074611,16.21881828,20.33233746,1,17.99998177,0.681105551,17.99998177,2.729457053
