Filename,Line number,Variable name,Units,Variable reference,Index type key,Variable type key,Keyed value
HVACCooledBeam.cc,354,"""Zone Air Terminal Beam Sensible Cooling Rate""",W,CoolBeam( CBNum ).BeamCoolingRate,"""System""","""Average""",CoolBeam( CBNum ).Name
HVACCooledBeam.cc,355,"""Zone Air Terminal Supply Air Sensible Cooling Energy""",J,CoolBeam( CBNum ).SupAirCoolingEnergy,"""System""","""Sum""",CoolBeam( CBNum ).Name
HVACCooledBeam.cc,356,"""Zone Air Terminal Supply Air Sensible Cooling Rate""",W,CoolBeam( CBNum ).SupAirCoolingRate,"""System""","""Average""",CoolBeam( CBNum ).Name
HVACCooledBeam.cc,357,"""Zone Air Terminal Supply Air Sensible Heating Energy""",J,CoolBeam( CBNum ).SupAirHeatingEnergy,"""System""","""Sum""",CoolBeam( CBNum ).Name
HVACCooledBeam.cc,358,"""Zone Air Terminal Supply Air Sensible Heating Rate""",W,CoolBeam( CBNum ).SupAirHeatingRate,"""System""","""Average""",CoolBeam( CBNum ).Name
HVACDXHeatPumpSystem.cc,403,"""Coil System Part Load Ratio""",,DXHeatPumpSystem( DXHeatSysNum ).PartLoadFrac,"""System""","""Average""",DXHeatPumpSystem( DXHeatSysNum ).Name
HVACDXSystem.cc,580,"""Coil System Cycling Ratio""",,DXCoolingSystem( DXSystemNum ).CycRatio,"""System""","""Average""",DXCoolingSystem( DXSystemNum ).Name
HVACDXSystem.cc,581,"""Coil System Compressor Speed Ratio""",,DXCoolingSystem( DXSystemNum ).SpeedRatio,"""System""","""Average""",DXCoolingSystem( DXSystemNum ).Name
HVACDXSystem.cc,583,"""Coil System Part Load Ratio""",,DXCoolingSystem( DXSystemNum ).PartLoadFrac,"""System""","""Average""",DXCoolingSystem( DXSystemNum ).Name
HVACDXSystem.cc,585,"""Coil System Frost Control Status""",,DXCoolingSystem( DXSystemNum ).FrostControlStatus,"""System""","""Average""",DXCoolingSystem( DXSystemNum ).Name
HVACInterfaceManager.cc,1297,"""Plant Common Pipe Mass Flow Rate""",Kg/s,PlantCommonPipe( CurLoopNum ).Flow,"""System""","""Average""",PlantLoop( CurLoopNum ).Name
HVACInterfaceManager.cc,1298,"""Plant Common Pipe Temperature""",C,PlantCommonPipe( CurLoopNum ).Temp,"""System""","""Average""",PlantLoop( CurLoopNum ).Name
HVACInterfaceManager.cc,1299,"""Plant Common Pipe Flow Direction Status""",,PlantCommonPipe( CurLoopNum ).FlowDir,"""System""","""Average""",PlantLoop( CurLoopNum ).Name
HVACInterfaceManager.cc,1312,"""Plant Common Pipe Primary Mass Flow Rate""",kg/s,PlantCommonPipe( CurLoopNum ).PriCPLegFlow,"""System""","""Average""",PlantLoop( CurLoopNum ).Name
HVACInterfaceManager.cc,1313,"""Plant Common Pipe Secondary Mass Flow Rate""",kg/s,PlantCommonPipe( CurLoopNum ).SecCPLegFlow,"""System""","""Average""",PlantLoop( CurLoopNum ).Name
HVACInterfaceManager.cc,1314,"""Plant Common Pipe Primary to Secondary Mass Flow Rate""",kg/s,PlantCommonPipe( CurLoopNum ).PriToSecFlow,"""System""","""Average""",PlantLoop( CurLoopNum ).Name
HVACInterfaceManager.cc,1315,"""Plant Common Pipe Secondary to Primary Mass Flow Rate""",kg/s,PlantCommonPipe( CurLoopNum ).SecToPriFlow,"""System""","""Average""",PlantLoop( CurLoopNum ).Name
HVACManager.cc,696,"""HVAC System Solver Iteration Count""",,HVACManageIteration,"""HVAC""","""Sum""","""SimHVAC"""
HVACManager.cc,697,"""Air System Solver Iteration Count""",,RepIterAir,"""HVAC""","""Sum""","""SimHVAC"""
HVACManager.cc,710,"""Plant Solver Sub Iteration Count""",,PlantManageSubIterations,"""HVAC""","""Sum""","""SimHVAC"""
HVACManager.cc,711,"""Plant Solver Half Loop Calls Count""",,PlantManageHalfLoopCalls,"""HVAC""","""Sum""","""SimHVAC"""
HVACMultiSpeedHeatPump.cc,1447,"""Unitary System Ancillary Electric Power""",W,MSHeatPump( MSHPNum ).AuxElecPower,"""System""","""Average""",MSHeatPump( MSHPNum ).Name
HVACMultiSpeedHeatPump.cc,1448,"""Unitary System Cooling Ancillary Electric Energy""",J,MSHeatPumpReport( MSHPNum ).AuxElecCoolConsumption,"""System""","""Sum""",MSHeatPump( MSHPNum ).Name
HVACMultiSpeedHeatPump.cc,1449,"""Unitary System Heating Ancillary Electric Energy""",J,MSHeatPumpReport( MSHPNum ).AuxElecHeatConsumption,"""System""","""Sum""",MSHeatPump( MSHPNum ).Name
HVACMultiSpeedHeatPump.cc,1450,"""Unitary System Fan Part Load Ratio""",,MSHeatPump( MSHPNum ).FanPartLoadRatio,"""System""","""Average""",MSHeatPump( MSHPNum ).Name
HVACMultiSpeedHeatPump.cc,1451,"""Unitary System Compressor Part Load Ratio""",,MSHeatPump( MSHPNum ).CompPartLoadRatio,"""System""","""Average""",MSHeatPump( MSHPNum ).Name
HVACMultiSpeedHeatPump.cc,1452,"""Unitary System Electric Power""",W,MSHeatPump( MSHPNum ).ElecPower,"""System""","""Average""",MSHeatPump( MSHPNum ).Name
HVACMultiSpeedHeatPump.cc,1453,"""Unitary System Electric Energy""",J,MSHeatPumpReport( MSHPNum ).ElecPowerConsumption,"""System""","""Sum""",MSHeatPump( MSHPNum ).Name
HVACMultiSpeedHeatPump.cc,1454,"""Unitary System DX Coil Cycling Ratio""",,MSHeatPumpReport( MSHPNum ).CycRatio,"""System""","""Average""",MSHeatPump( MSHPNum ).Name
HVACMultiSpeedHeatPump.cc,1455,"""Unitary System DX Coil Speed Ratio""",,MSHeatPumpReport( MSHPNum ).SpeedRatio,"""System""","""Average""",MSHeatPump( MSHPNum ).Name
HVACMultiSpeedHeatPump.cc,1456,"""Unitary System DX Coil Speed Level""",,MSHeatPumpReport( MSHPNum ).SpeedNum,"""System""","""Average""",MSHeatPump( MSHPNum ).Name
HVACMultiSpeedHeatPump.cc,1457,"""Unitary System Total Cooling Rate""",W,MSHeatPump( MSHPNum ).TotCoolEnergyRate,"""System""","""Average""",MSHeatPump( MSHPNum ).Name
HVACMultiSpeedHeatPump.cc,1458,"""Unitary System Total Heating Rate""",W,MSHeatPump( MSHPNum ).TotHeatEnergyRate,"""System""","""Average""",MSHeatPump( MSHPNum ).Name
HVACMultiSpeedHeatPump.cc,1459,"""Unitary System Sensible Cooling Rate""",W,MSHeatPump( MSHPNum ).SensCoolEnergyRate,"""System""","""Average""",MSHeatPump( MSHPNum ).Name
HVACMultiSpeedHeatPump.cc,1460,"""Unitary System Sensible Heating Rate""",W,MSHeatPump( MSHPNum ).SensHeatEnergyRate,"""System""","""Average""",MSHeatPump( MSHPNum ).Name
HVACMultiSpeedHeatPump.cc,1461,"""Unitary System Latent Cooling Rate""",W,MSHeatPump( MSHPNum ).LatCoolEnergyRate,"""System""","""Average""",MSHeatPump( MSHPNum ).Name
HVACMultiSpeedHeatPump.cc,1462,"""Unitary System Latent Heating Rate""",W,MSHeatPump( MSHPNum ).LatHeatEnergyRate,"""System""","""Average""",MSHeatPump( MSHPNum ).Name
HVACMultiSpeedHeatPump.cc,1464,"""Unitary System Heat Recovery Rate""",W,MSHeatPump( MSHPNum ).HeatRecoveryRate,"""System""","""Average""",MSHeatPump( MSHPNum ).Name
HVACMultiSpeedHeatPump.cc,1465,"""Unitary System Heat Recovery Inlet Temperature""",C,MSHeatPump( MSHPNum ).HeatRecoveryInletTemp,"""System""","""Average""",MSHeatPump( MSHPNum ).Name
HVACMultiSpeedHeatPump.cc,1466,"""Unitary System Heat Recovery Outlet Temperature""",C,MSHeatPump( MSHPNum ).HeatRecoveryOutletTemp,"""System""","""Average""",MSHeatPump( MSHPNum ).Name
HVACMultiSpeedHeatPump.cc,1467,"""Unitary System Heat Recovery Fluid Mass Flow Rate""",kg/s,MSHeatPump( MSHPNum ).HeatRecoveryMassFlowRate,"""System""","""Average""",MSHeatPump( MSHPNum ).Name
HVACMultiSpeedHeatPump.cc,1468,"""Unitary System Heat Recovery Energy""",J,MSHeatPumpReport( MSHPNum ).HeatRecoveryEnergy,"""System""","""Sum""",MSHeatPump( MSHPNum ).Name
HVACStandAloneERV.cc,952,"""Zone Ventilator Sensible Cooling Rate""",W,StandAloneERV( StandAloneERVIndex ).SensCoolingRate,"""System""","""Average""",StandAloneERV( StandAloneERVIndex ).Name
HVACStandAloneERV.cc,953,"""Zone Ventilator Sensible Cooling Energy""",J,StandAloneERV( StandAloneERVIndex ).SensCoolingEnergy,"""System""","""Sum""",StandAloneERV( StandAloneERVIndex ).Name
HVACStandAloneERV.cc,954,"""Zone Ventilator Latent Cooling Rate""",W,StandAloneERV( StandAloneERVIndex ).LatCoolingRate,"""System""","""Average""",StandAloneERV( StandAloneERVIndex ).Name
HVACStandAloneERV.cc,955,"""Zone Ventilator Latent Cooling Energy""",J,StandAloneERV( StandAloneERVIndex ).LatCoolingEnergy,"""System""","""Sum""",StandAloneERV( StandAloneERVIndex ).Name
HVACStandAloneERV.cc,956,"""Zone Ventilator Total Cooling Rate""",W,StandAloneERV( StandAloneERVIndex ).TotCoolingRate,"""System""","""Average""",StandAloneERV( StandAloneERVIndex ).Name
HVACStandAloneERV.cc,957,"""Zone Ventilator Total Cooling Energy""",J,StandAloneERV( StandAloneERVIndex ).TotCoolingEnergy,"""System""","""Sum""",StandAloneERV( StandAloneERVIndex ).Name
HVACStandAloneERV.cc,959,"""Zone Ventilator Sensible Heating Rate""",W,StandAloneERV( StandAloneERVIndex ).SensHeatingRate,"""System""","""Average""",StandAloneERV( StandAloneERVIndex ).Name
HVACStandAloneERV.cc,960,"""Zone Ventilator Sensible Heating Energy""",J,StandAloneERV( StandAloneERVIndex ).SensHeatingEnergy,"""System""","""Sum""",StandAloneERV( StandAloneERVIndex ).Name
HVACStandAloneERV.cc,961,"""Zone Ventilator Latent Heating Rate""",W,StandAloneERV( StandAloneERVIndex ).LatHeatingRate,"""System""","""Average""",StandAloneERV( StandAloneERVIndex ).Name
HVACStandAloneERV.cc,962,"""Zone Ventilator Latent Heating Energy""",J,StandAloneERV( StandAloneERVIndex ).LatHeatingEnergy,"""System""","""Sum""",StandAloneERV( StandAloneERVIndex ).Name
HVACStandAloneERV.cc,963,"""Zone Ventilator Total Heating Rate""",W,StandAloneERV( StandAloneERVIndex ).TotHeatingRate,"""System""","""Average""",StandAloneERV( StandAloneERVIndex ).Name
HVACStandAloneERV.cc,964,"""Zone Ventilator Total Heating Energy""",J,StandAloneERV( StandAloneERVIndex ).TotHeatingEnergy,"""System""","""Sum""",StandAloneERV( StandAloneERVIndex ).Name
HVACStandAloneERV.cc,966,"""Zone Ventilator Electric Power""",W,StandAloneERV( StandAloneERVIndex ).ElecUseRate,"""System""","""Average""",StandAloneERV( StandAloneERVIndex ).Name
HVACStandAloneERV.cc,967,"""Zone Ventilator Electric Energy""",J,StandAloneERV( StandAloneERVIndex ).ElecUseEnergy,"""System""","""Sum""",StandAloneERV( StandAloneERVIndex ).Name
HVACStandAloneERV.cc,968,"""Zone Ventilator Supply Fan Availability Status""",,StandAloneERV( StandAloneERVIndex ).AvailStatus,"""System""","""Average""",StandAloneERV( StandAloneERVIndex ).Name
HVACUnitaryBypassVAV.cc,1135,"""Unitary System Total Heating Rate""",W,CBVAV( CBVAVNum ).TotHeatEnergyRate,"""System""","""Average""",CBVAV( CBVAVNum ).Name
HVACUnitaryBypassVAV.cc,1136,"""Unitary System Total Heating Energy""",J,CBVAV( CBVAVNum ).TotHeatEnergy,"""System""","""Sum""",CBVAV( CBVAVNum ).Name
HVACUnitaryBypassVAV.cc,1137,"""Unitary System Total Cooling Rate""",W,CBVAV( CBVAVNum ).TotCoolEnergyRate,"""System""","""Average""",CBVAV( CBVAVNum ).Name
HVACUnitaryBypassVAV.cc,1138,"""Unitary System Total Cooling Energy""",J,CBVAV( CBVAVNum ).TotCoolEnergy,"""System""","""Sum""",CBVAV( CBVAVNum ).Name
HVACUnitaryBypassVAV.cc,1139,"""Unitary System Sensible Heating Rate""",W,CBVAV( CBVAVNum ).SensHeatEnergyRate,"""System""","""Average""",CBVAV( CBVAVNum ).Name
HVACUnitaryBypassVAV.cc,1140,"""Unitary System Sensible Heating Energy""",J,CBVAV( CBVAVNum ).SensHeatEnergy,"""System""","""Sum""",CBVAV( CBVAVNum ).Name
HVACUnitaryBypassVAV.cc,1141,"""Unitary System Sensible Cooling Rate""",W,CBVAV( CBVAVNum ).SensCoolEnergyRate,"""System""","""Average""",CBVAV( CBVAVNum ).Name
HVACUnitaryBypassVAV.cc,1142,"""Unitary System Sensible Cooling Energy""",J,CBVAV( CBVAVNum ).SensCoolEnergy,"""System""","""Sum""",CBVAV( CBVAVNum ).Name
HVACUnitaryBypassVAV.cc,1143,"""Unitary System Latent Heating Rate""",W,CBVAV( CBVAVNum ).LatHeatEnergyRate,"""System""","""Average""",CBVAV( CBVAVNum ).Name
HVACUnitaryBypassVAV.cc,1144,"""Unitary System Latent Heating Energy""",J,CBVAV( CBVAVNum ).LatHeatEnergy,"""System""","""Sum""",CBVAV( CBVAVNum ).Name
HVACUnitaryBypassVAV.cc,1145,"""Unitary System Latent Cooling Rate""",W,CBVAV( CBVAVNum ).LatCoolEnergyRate,"""System""","""Average""",CBVAV( CBVAVNum ).Name
HVACUnitaryBypassVAV.cc,1146,"""Unitary System Latent Cooling Energy""",J,CBVAV( CBVAVNum ).LatCoolEnergy,"""System""","""Sum""",CBVAV( CBVAVNum ).Name
HVACUnitaryBypassVAV.cc,1147,"""Unitary System Electric Power""",W,CBVAV( CBVAVNum ).ElecPower,"""System""","""Average""",CBVAV( CBVAVNum ).Name
HVACUnitaryBypassVAV.cc,1148,"""Unitary System Electric Energy""",J,CBVAV( CBVAVNum ).ElecConsumption,"""System""","""Sum""",CBVAV( CBVAVNum ).Name
HVACUnitaryBypassVAV.cc,1149,"""Unitary System Fan Part Load Ratio""",,CBVAV( CBVAVNum ).FanPartLoadRatio,"""System""","""Average""",CBVAV( CBVAVNum ).Name
HVACUnitaryBypassVAV.cc,1150,"""Unitary System Compressor Part Load Ratio""",,CBVAV( CBVAVNum ).CompPartLoadRatio,"""System""","""Average""",CBVAV( CBVAVNum ).Name
HVACUnitaryBypassVAV.cc,1151,"""Unitary System Bypass Air Mass Flow Rate""",kg/s,CBVAV( CBVAVNum ).BypassMassFlowRate,"""System""","""Average""",CBVAV( CBVAVNum ).Name
HVACUnitaryBypassVAV.cc,1152,"""Unitary System Air Outlet Setpoint Temperature""",C,CBVAV( CBVAVNum ).OutletTempSetPoint,"""System""","""Average""",CBVAV( CBVAVNum ).Name
HVACUnitarySystem.cc,5459,"""Unitary System Part Load Ratio""",,UnitarySystem( UnitarySysNum ).PartLoadFrac,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,5460,"""Unitary System Total Cooling Rate""",W,UnitarySystem( UnitarySysNum ).TotCoolEnergyRate,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,5461,"""Unitary System Sensible Cooling Rate""",W,UnitarySystem( UnitarySysNum ).SensCoolEnergyRate,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,5462,"""Unitary System Latent Cooling Rate""",W,UnitarySystem( UnitarySysNum ).LatCoolEnergyRate,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,5463,"""Unitary System Total Heating Rate""",W,UnitarySystem( UnitarySysNum ).TotHeatEnergyRate,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,5464,"""Unitary System Sensible Heating Rate""",W,UnitarySystem( UnitarySysNum ).SensHeatEnergyRate,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,5465,"""Unitary System Latent Heating Rate""",W,UnitarySystem( UnitarySysNum ).LatHeatEnergyRate,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,5466,"""Unitary System Ancillary Electric Power""",W,UnitarySystem( UnitarySysNum ).TotalAuxElecPower,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,5469,"""Unitary System Dehumidification Induced Heating Demand Rate""",W,UnitarySystem( UnitarySysNum ).DehumidInducedHeatingDemandRate,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,5473,"""Unitary System Fan Part Load Ratio""",,UnitarySystem( UnitarySysNum ).FanPartLoadRatio,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,5476,"""Unitary System Compressor Part Load Ratio""",,UnitarySystem( UnitarySysNum ).CompPartLoadRatio,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,5478,"""Unitary System Frost Control Status""",,UnitarySystem( UnitarySysNum ).FrostControlStatus,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,5481,"""Unitary System Heating Ancillary Electric Energy""",J,UnitarySystem( UnitarySysNum ).HeatingAuxElecConsumption,"""System""","""Sum""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,5486,"""Unitary System Cycling Ratio""",,UnitarySystem( UnitarySysNum ).CycRatio,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,5487,"""Unitary System Compressor Speed Ratio""",,UnitarySystem( UnitarySysNum ).SpeedRatio,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,5489,"""Unitary System Cooling Ancillary Electric Energy""",J,UnitarySystem( UnitarySysNum ).CoolingAuxElecConsumption,"""System""","""Sum""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,5490,"""Unitary System Electric Power""",W,UnitarySystem( UnitarySysNum ).ElecPower,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,5491,"""Unitary System Electric Energy""",J,UnitarySystem( UnitarySysNum ).ElecPowerConsumption,"""System""","""Sum""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,5493,"""Unitary System Heat Recovery Rate""",W,UnitarySystem( UnitarySysNum ).HeatRecoveryRate,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,5494,"""Unitary System Heat Recovery Inlet Temperature""",C,UnitarySystem( UnitarySysNum ).HeatRecoveryInletTemp,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,5495,"""Unitary System Heat Recovery Outlet Temperature""",C,UnitarySystem( UnitarySysNum ).HeatRecoveryOutletTemp,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,5496,"""Unitary System Heat Recovery Fluid Mass Flow Rate""",kg/s,UnitarySystem( UnitarySysNum ).HeatRecoveryMassFlowRate,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,5497,"""Unitary System Heat Recovery Energy""",J,UnitarySystem( UnitarySysNum ).HeatRecoveryEnergy,"""System""","""Sum""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,5500,"""Unitary System Requested Sensible Cooling Rate""",W,UnitarySystem( UnitarySysNum ).CoolingCoilSensDemand,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,5501,"""Unitary System Requested Latent Cooling Rate""",W,UnitarySystem( UnitarySysNum ).CoolingCoilLatentDemand,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,5508,"""Unitary System Requested Heating Rate""",W,UnitarySystem( UnitarySysNum ).HeatingCoilSensDemand,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,5513,"""Unitary System DX Coil Cycling Ratio""",,UnitarySystem( UnitarySysNum ).CycRatio,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,5514,"""Unitary System DX Coil Speed Ratio""",,UnitarySystem( UnitarySysNum ).SpeedRatio,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACUnitarySystem.cc,5515,"""Unitary System DX Coil Speed Level""",,UnitarySystem( UnitarySysNum ).SpeedNum,"""System""","""Average""",UnitarySystem( UnitarySysNum ).Name
HVACVariableRefrigerantFlow.cc,2683,"""Zone VRF Air Terminal Cooling Electric Power""",W,VRFTU( VRFNum ).ParasiticCoolElecPower,"""System""","""Average""",VRFTU( VRFNum ).Name
HVACVariableRefrigerantFlow.cc,2684,"""Zone VRF Air Terminal Cooling Electric Energy""",J,VRFTU( VRFNum ).ParasiticElecCoolConsumption,"""System""","""Sum""",VRFTU( VRFNum ).Name
HVACVariableRefrigerantFlow.cc,2685,"""Zone VRF Air Terminal Total Cooling Rate""",W,VRFTU( VRFNum ).TotalCoolingRate,"""System""","""Average""",VRFTU( VRFNum ).Name
HVACVariableRefrigerantFlow.cc,2686,"""Zone VRF Air Terminal Sensible Cooling Rate""",W,VRFTU( VRFNum ).SensibleCoolingRate,"""System""","""Average""",VRFTU( VRFNum ).Name
HVACVariableRefrigerantFlow.cc,2687,"""Zone VRF Air Terminal Latent Cooling Rate""",W,VRFTU( VRFNum ).LatentCoolingRate,"""System""","""Average""",VRFTU( VRFNum ).Name
HVACVariableRefrigerantFlow.cc,2688,"""Zone VRF Air Terminal Total Cooling Energy""",J,VRFTU( VRFNum ).TotalCoolingEnergy,"""System""","""Sum""",VRFTU( VRFNum ).Name
HVACVariableRefrigerantFlow.cc,2689,"""Zone VRF Air Terminal Sensible Cooling Energy""",J,VRFTU( VRFNum ).SensibleCoolingEnergy,"""System""","""Sum""",VRFTU( VRFNum ).Name
HVACVariableRefrigerantFlow.cc,2690,"""Zone VRF Air Terminal Latent Cooling Energy""",J,VRFTU( VRFNum ).LatentCoolingEnergy,"""System""","""Sum""",VRFTU( VRFNum ).Name
HVACVariableRefrigerantFlow.cc,2693,"""Zone VRF Air Terminal Heating Electric Power""",W,VRFTU( VRFNum ).ParasiticHeatElecPower,"""System""","""Average""",VRFTU( VRFNum ).Name
HVACVariableRefrigerantFlow.cc,2694,"""Zone VRF Air Terminal Heating Electric Energy""",J,VRFTU( VRFNum ).ParasiticElecHeatConsumption,"""System""","""Sum""",VRFTU( VRFNum ).Name
HVACVariableRefrigerantFlow.cc,2695,"""Zone VRF Air Terminal Total Heating Rate""",W,VRFTU( VRFNum ).TotalHeatingRate,"""System""","""Average""",VRFTU( VRFNum ).Name
HVACVariableRefrigerantFlow.cc,2696,"""Zone VRF Air Terminal Sensible Heating Rate""",W,VRFTU( VRFNum ).SensibleHeatingRate,"""System""","""Average""",VRFTU( VRFNum ).Name
HVACVariableRefrigerantFlow.cc,2697,"""Zone VRF Air Terminal Latent Heating Rate""",W,VRFTU( VRFNum ).LatentHeatingRate,"""System""","""Average""",VRFTU( VRFNum ).Name
HVACVariableRefrigerantFlow.cc,2698,"""Zone VRF Air Terminal Total Heating Energy""",J,VRFTU( VRFNum ).TotalHeatingEnergy,"""System""","""Sum""",VRFTU( VRFNum ).Name
HVACVariableRefrigerantFlow.cc,2699,"""Zone VRF Air Terminal Sensible Heating Energy""",J,VRFTU( VRFNum ).SensibleHeatingEnergy,"""System""","""Sum""",VRFTU( VRFNum ).Name
HVACVariableRefrigerantFlow.cc,2700,"""Zone VRF Air Terminal Latent Heating Energy""",J,VRFTU( VRFNum ).LatentHeatingEnergy,"""System""","""Sum""",VRFTU( VRFNum ).Name
HVACVariableRefrigerantFlow.cc,2702,"""Zone VRF Air Terminal Fan Availability Status""",,VRFTU( VRFNum ).AvailStatus,"""System""","""Average""",VRFTU( VRFNum ).Name
HVACVariableRefrigerantFlow.cc,2709,"""VRF Heat Pump Total Cooling Rate""",W,VRF( NumCond ).TotalCoolingCapacity,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,2710,"""VRF Heat Pump Total Heating Rate""",W,VRF( NumCond ).TotalHeatingCapacity,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,2712,"""VRF Heat Pump Cooling Electric Power""",W,VRF( NumCond ).ElecCoolingPower,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,2713,"""VRF Heat Pump Cooling Electric Energy""",J,VRF( NumCond ).CoolElecConsumption,"""System""","""Sum""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,2715,"""VRF Heat Pump Cooling "" + cValidFuelTypes( VRF( NumCond ).FuelType ) + "" Rate""",W,VRF( NumCond ).ElecCoolingPower,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,2716,"""VRF Heat Pump Cooling "" + cValidFuelTypes( VRF( NumCond ).FuelType ) + "" Energy""",J,VRF( NumCond ).CoolElecConsumption,"""System""","""Sum""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,2719,"""VRF Heat Pump Heating Electric Power""",W,VRF( NumCond ).ElecHeatingPower,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,2720,"""VRF Heat Pump Heating Electric Energy""",J,VRF( NumCond ).HeatElecConsumption,"""System""","""Sum""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,2722,"""VRF Heat Pump Heating "" + cValidFuelTypes( VRF( NumCond ).FuelType ) + "" Rate""",W,VRF( NumCond ).ElecHeatingPower,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,2723,"""VRF Heat Pump Heating "" + cValidFuelTypes( VRF( NumCond ).FuelType ) + "" Energy""",J,VRF( NumCond ).HeatElecConsumption,"""System""","""Sum""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,2726,"""VRF Heat Pump Cooling COP""",,VRF( NumCond ).OperatingCoolingCOP,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,2727,"""VRF Heat Pump Heating COP""",,VRF( NumCond ).OperatingHeatingCOP,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,2728,"""VRF Heat Pump COP""",,VRF( NumCond ).OperatingCOP,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,2731,"""VRF Heat Pump Defrost Electric Power""",W,VRF( NumCond ).DefrostPower,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,2732,"""VRF Heat Pump Defrost Electric Energy""",J,VRF( NumCond ).DefrostConsumption,"""System""","""Sum""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,2734,"""VRF Heat Pump Defrost "" + cValidFuelTypes( VRF( NumCond ).FuelType ) + "" Rate""",W,VRF( NumCond ).DefrostPower,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,2735,"""VRF Heat Pump Defrost "" + cValidFuelTypes( VRF( NumCond ).FuelType ) + "" Energy""",J,VRF( NumCond ).DefrostConsumption,"""System""","""Sum""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,2738,"""VRF Heat Pump Part Load Ratio""",,VRF( NumCond ).VRFCondPLR,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,2739,"""VRF Heat Pump Runtime Fraction""",,VRF( NumCond ).VRFCondRTF,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,2740,"""VRF Heat Pump Cycling Ratio""",,VRF( NumCond ).VRFCondCyclingRatio,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,2742,"""VRF Heat Pump Operating Mode""",,VRF( NumCond ).OperatingMode,"""System""","""Average""",VRF( NumCond ).Name
