1,1.csl.vavDx.light.pittsburgh,
2,3.csl.vavDx.heavy.pittsburgh,
,1ST%FLOOR:1ST%RESEARCH%OPEN%NW,1ST%FLOOR:1ST%RESEARCH%OPEN%NW
Date/Time,[1] Zone Air Temperature (C),[2] Zone Air Temperature (C)
2002/7/9 22:30,23.30804004,23.35948985
2002/7/9 22:40,23.31049361,23.35911555
2002/7/9 22:50,23.3179948,23.36095322
2002/7/9 23:00,23.33765767,23.37691876
2002/7/9 23:10,23.31932185,23.35824084
2002/7/9 23:20,23.26864529,23.30966775
2002/7/9 23:30,23.21947834,23.24279054
2002/7/9 23:40,23.14278045,23.19978202
2002/7/9 23:50,23.06158412,23.13405461
2002/7/10 0:00,23.05509933,23.13229833
2002/7/10 0:10,23.16716954,23.13442367
2002/7/10 0:20,23.15340884,23.07824739
2002/7/10 0:30,22.99316926,23.02444447
2002/7/10 0:40,22.86441615,22.97362645
2002/7/10 0:50,22.93151935,23.02944156
2002/7/10 1:00,23.00954714,23.08678707
2002/7/10 1:10,23.07868718,23.11756159
2002/7/10 1:20,23.11294591,23.05037896
2002/7/10 1:30,23.14043198,22.97341729
2002/7/10 1:40,23.20496025,23.04162815
2002/7/10 1:50,23.18817564,23.0940077
2002/7/10 2:00,23.14175296,23.07684826
2002/7/10 2:10,23.17244354,23.03910317
2002/7/10 2:20,23.24343164,23.01910587
2002/7/10 2:30,23.23893465,23.03137788
2002/7/10 2:40,23.23028154,23.07275644
2002/7/10 2:50,23.2505875,23.06761206
2002/7/10 3:00,23.2668155,23.01830095
2002/7/10 3:10,23.25706171,23.01319274
2002/7/10 3:20,23.22597932,23.06402264
2002/7/10 3:30,23.19212327,23.06322818
2002/7/10 3:40,23.20870387,23.08257009
2002/7/10 3:50,23.19063222,23.07395131
2002/7/10 4:00,23.15888557,23.10851889
2002/7/10 4:10,23.10545485,23.12757573
2002/7/10 4:20,23.04791668,23.07719652
2002/7/10 4:30,23.04426028,23.07543441
2002/7/10 4:40,23.01974874,23.08110257
2002/7/10 4:50,23.01462432,23.1202874
2002/7/10 5:00,22.94601274,23.08425572
2002/7/10 5:10,22.87131456,23.02657788
2002/7/10 5:20,22.86804732,23.03480424
2002/7/10 5:30,22.8668494,23.04526907
2002/7/10 5:40,22.86741586,23.05734808
2002/7/10 5:50,22.87895942,23.03707272
2002/7/10 6:00,22.93742587,23.02268659
2002/7/10 6:10,22.95208428,22.95422457
2002/7/10 6:20,23.03302686,22.99057514
2002/7/10 6:30,23.07398898,23.03912336
2002/7/10 6:40,23.10140617,22.98660033
2002/7/10 6:50,23.24098246,23.0728829
2002/7/10 7:00,23.35792224,23.14494099
2002/7/10 7:10,23.19155204,23.12299455
2002/7/10 7:20,23.09864761,23.09479985
2002/7/10 7:30,23.00068994,23.13883521
2002/7/10 7:40,23.21367709,23.41383546
2002/7/10 7:50,23.41326392,23.65465482
2002/7/10 8:00,23.38434057,23.59891173
2002/7/10 8:10,23.50005205,23.68873731
2002/7/10 8:20,23.69682294,23.70432999
2002/7/10 8:30,23.69944471,23.70308532
2002/7/10 8:40,23.70201962,23.70636241
2002/7/10 8:50,23.69675208,23.69853996
2002/7/10 9:00,23.6951183,23.69489026
2002/7/10 9:10,23.93852835,23.99800314
2002/7/10 9:20,24.03869972,24.05559369
2002/7/10 9:30,24.05830012,24.05876574
2002/7/10 9:40,24.05858826,24.05923876
2002/7/10 9:50,24.05865443,24.0607133
2002/7/10 10:00,24.05923508,24.05943378
2002/7/10 10:10,23.72234232,23.71949325
2002/7/10 10:20,23.6959645,23.69668699
2002/7/10 10:30,23.69729587,23.69638333
2002/7/10 10:40,23.697573,23.69645008
2002/7/10 10:50,23.69757428,23.69735722
2002/7/10 11:00,23.6982015,23.69672341
2002/7/10 11:10,24.18112962,24.17695829
2002/7/10 11:20,24.29528421,24.29556964
2002/7/10 11:30,24.29800817,24.30700285
2002/7/10 11:40,24.29346242,24.30225023
2002/7/10 11:50,24.28949904,24.29193513
2002/7/10 12:00,24.28696428,24.28786366
2002/7/10 12:10,23.4140986,23.4436966
2002/7/10 12:20,23.28540567,23.27991468
2002/7/10 12:30,23.29904615,23.30169097
2002/7/10 12:40,23.3005494,23.30407757
2002/7/10 12:50,23.31180024,23.31935835
2002/7/10 13:00,23.31221812,23.30669691
2002/7/10 13:10,22.86948279,22.99162125
2002/7/10 13:20,22.74103522,22.86398121
2002/7/10 13:30,22.70383129,22.83726217
2002/7/10 13:40,22.7432895,22.7091765
2002/7/10 13:50,22.80077725,22.83450951
2002/7/10 14:00,22.81242527,22.84576823
2002/7/10 14:10,23.80039093,23.79646789
2002/7/10 14:20,24.09994258,24.10163985
2002/7/10 14:30,24.21764182,24.21934376
2002/7/10 14:40,24.22315297,24.21696979
2002/7/10 14:50,24.22028,24.21701608
2002/7/10 15:00,24.2222414,24.22577481
2002/7/10 15:10,23.47125551,23.48127864
2002/7/10 15:20,23.26425113,23.26330201
2002/7/10 15:30,23.25133298,23.25231303
2002/7/10 15:40,23.26659472,23.26779589
2002/7/10 15:50,23.29062885,23.2916291
2002/7/10 16:00,23.29740706,23.29767987
2002/7/10 16:10,23.87114995,23.86557808
2002/7/10 16:20,23.98734447,23.98464241
2002/7/10 16:30,23.9976189,23.99795299
2002/7/10 16:40,23.99739843,23.99786704
2002/7/10 16:50,23.9985248,23.99944959
2002/7/10 17:00,23.9988937,24.0014113
2002/7/10 17:10,24.41204308,24.42486056
2002/7/10 17:20,24.45111162,24.4311748
2002/7/10 17:30,24.43731286,24.42346248
2002/7/10 17:40,24.39808998,24.38306675
2002/7/10 17:50,24.51659934,24.51305569
2002/7/10 18:00,24.46547139,24.4579827
2002/7/10 18:10,23.898703,23.94678064
2002/7/10 18:20,23.89615801,23.84171533
2002/7/10 18:30,23.93173541,23.86918865
2002/7/10 18:40,23.94976007,23.87194427
2002/7/10 18:50,23.97632541,23.90458114
2002/7/10 19:00,23.99222633,23.94594141
2002/7/10 19:10,23.85718101,23.87929766
2002/7/10 19:20,23.76821345,23.7638811
2002/7/10 19:30,23.67424914,23.76950633
2002/7/10 19:40,23.66105233,23.73298426
2002/7/10 19:50,23.74935149,23.80738847
2002/7/10 20:00,23.82320043,23.85836138
2002/7/10 20:10,23.7648347,23.79720718
2002/7/10 20:20,23.86854338,23.8880593
2002/7/10 20:30,24.02006842,24.02949562
2002/7/10 20:40,24.20019019,24.05062393
2002/7/10 20:50,24.2254823,24.11187961
2002/7/10 21:00,24.17497237,24.12097718
2002/7/10 21:10,24.09594199,24.07094264
2002/7/10 21:20,24.01117725,24.00532801
2002/7/10 21:30,23.91609637,23.91600022
2002/7/10 21:40,23.90753779,23.90575091
2002/7/10 21:50,23.87870977,23.87335396
2002/7/10 22:00,23.8715284,23.86462202
2002/7/10 22:10,23.85364354,23.84829265
2002/7/10 22:20,23.82579701,23.82383939
2002/7/10 22:30,23.79153949,23.79322044
2002/7/10 22:40,23.81351799,23.81836026
2002/7/10 22:50,23.79935532,23.80695463
2002/7/10 23:00,23.86535268,23.87513457
2002/7/10 23:10,23.84937681,23.8611637
2002/7/10 23:20,23.81178729,23.82564269
2002/7/10 23:30,23.84722949,23.86311019
2002/7/10 23:40,23.7691484,23.78576947
2002/7/10 23:50,23.65667466,23.67551226
2002/7/11 0:00,23.58512517,23.60806651
2002/7/11 0:10,23.53692069,23.56483099
2002/7/11 0:20,23.53959213,23.57197374
2002/7/11 0:30,23.53106798,23.56704928
2002/7/11 0:40,23.49406965,23.5336701
2002/7/11 0:50,23.47947616,23.52288686
2002/7/11 1:00,23.45879972,23.5059186
2002/7/11 1:10,23.45190624,23.50268707
2002/7/11 1:20,23.46028241,23.51448181
2002/7/11 1:30,23.42444922,23.48194118
2002/7/11 1:40,23.36986226,23.43087157
2002/7/11 1:50,23.32004611,23.38498126
2002/7/11 2:00,23.30210929,23.3710799
2002/7/11 2:10,23.31385337,23.38659844
2002/7/11 2:20,23.31781305,23.39387247
2002/7/11 2:30,23.29045759,23.36986092
2002/7/11 2:40,23.25527726,23.33836299
2002/7/11 2:50,23.23936876,23.32638314
2002/7/11 3:00,23.273997,23.36439625
2002/7/11 3:10,23.27022086,23.36354844
2002/7/11 3:20,23.27644832,23.37220933
2002/7/11 3:30,23.25340727,23.35185109
2002/7/11 3:40,23.24947582,23.35083433
2002/7/11 3:50,23.23163086,23.33592187
2002/7/11 4:00,23.31801508,23.42327259
2002/7/11 4:10,23.33939817,23.44398444
2002/7/11 4:20,23.32079998,23.42699373
2002/7/11 4:30,23.26514418,23.37472271
2002/7/11 4:40,23.28345983,23.39581982
2002/7/11 4:50,23.26146539,23.37635476
2002/7/11 5:00,23.24312853,23.36042767
2002/7/11 5:10,23.250667,23.37004652
2002/7/11 5:20,23.22511002,23.34675962
2002/7/11 5:30,23.18719876,23.31157971
2002/7/11 5:40,23.18747756,23.3146017
2002/7/11 5:50,23.17702533,23.30674613
2002/7/11 6:00,23.18291306,23.31463898
2002/7/11 6:10,23.19493189,23.32830163
2002/7/11 6:20,23.3630868,23.49531615
2002/7/11 6:30,23.40815742,23.53697483
2002/7/11 6:40,23.45498223,23.58018994
2002/7/11 6:50,23.37309516,23.52265438
2002/7/11 7:00,23.32119146,23.52705866
2002/7/11 7:10,23.29442694,23.46751871
2002/7/11 7:20,22.99085797,23.244307
2002/7/11 7:30,22.89073193,23.1724057
2002/7/11 7:40,23.09068904,23.22654255
2002/7/11 7:50,23.02853668,23.27003747
2002/7/11 8:00,23.09431299,23.29741954
2002/7/11 8:10,23.12690106,23.28465929
2002/7/11 8:20,23.56846118,23.63048343
2002/7/11 8:30,23.71834165,23.72791279
2002/7/11 8:40,23.72185696,23.72520891
2002/7/11 8:50,23.72494734,23.72487578
2002/7/11 9:00,23.72859685,23.72921938
2002/7/11 9:10,23.46194267,23.45273681
2002/7/11 9:20,23.40863441,23.41772744
2002/7/11 9:30,23.41950049,23.42140021
2002/7/11 9:40,23.41693012,23.42367383
2002/7/11 9:50,23.41645126,23.43774843
2002/7/11 10:00,23.42147921,23.43127969
2002/7/11 10:10,23.26810748,23.28984474
2002/7/11 10:20,23.25489405,23.25385909
2002/7/11 10:30,23.25657714,23.25509275
2002/7/11 10:40,23.25643418,23.25630417
2002/7/11 10:50,23.25611909,23.25616997
2002/7/11 11:00,23.25585329,23.25601267
2002/7/11 11:10,23.81644794,23.81685248
2002/7/11 11:20,24.02343332,24.02418561
2002/7/11 11:30,24.02401277,24.02616148
2002/7/11 11:40,24.02578657,24.02774554
2002/7/11 11:50,24.02740661,24.03088003
2002/7/11 12:00,24.03753889,24.04881679
2002/7/11 12:10,23.50215725,23.52802983
2002/7/11 12:20,23.40853509,23.39816934
2002/7/11 12:30,23.40396368,23.40923568
2002/7/11 12:40,23.40802225,23.40589277
2002/7/11 12:50,23.41562633,23.41109589
2002/7/11 13:00,23.41395083,23.41250877
2002/7/11 13:10,23.81507602,23.80341327
2002/7/11 13:20,23.96293003,23.96247484
2002/7/11 13:30,23.97236001,23.97239739
2002/7/11 13:40,23.97505192,23.9753024
2002/7/11 13:50,23.96964321,23.96937735
2002/7/11 14:00,23.96263939,23.9711902
2002/7/11 14:10,24.56306147,24.55122837
2002/7/11 14:20,24.78554479,24.78956983
2002/7/11 14:30,24.84155448,24.84245741
2002/7/11 14:40,24.88994066,24.89289189
2002/7/11 14:50,24.88459417,24.88947804
2002/7/11 15:00,24.86778362,24.86951378
2002/7/11 15:10,24.46282383,24.47204585
2002/7/11 15:20,24.50553787,24.50542122
2002/7/11 15:30,24.50620049,24.50617448
2002/7/11 15:40,24.50642467,24.50697367
2002/7/11 15:50,24.50559461,24.50647427
2002/7/11 16:00,24.50471316,24.50735097
2002/7/11 16:10,24.05090213,24.05644586
2002/7/11 16:20,24.02301229,24.02337677
2002/7/11 16:30,24.02785277,24.02954728
2002/7/11 16:40,24.03150954,24.03282476
2002/7/11 16:50,24.03557253,24.04025311
2002/7/11 17:00,24.04149286,24.04119233
2002/7/11 17:10,23.58467967,23.59640621
2002/7/11 17:20,23.52426257,23.51796909
2002/7/11 17:30,23.53188684,23.53265658
2002/7/11 17:40,23.53194929,23.5310939
2002/7/11 17:50,23.53236559,23.53195167
2002/7/11 18:00,23.53245302,23.53204629
2002/7/11 18:10,23.84337586,23.82846123
2002/7/11 18:20,24.19943358,24.16791643
2002/7/11 18:30,24.38541319,24.36515749
2002/7/11 18:40,24.48792908,24.36468177
2002/7/11 18:50,24.48098405,24.41124423
2002/7/11 19:00,24.45892817,24.41047933
2002/7/11 19:10,23.58879284,23.67049164
2002/7/11 19:20,23.60364842,23.60220207
2002/7/11 19:30,23.61950535,23.62016679
2002/7/11 19:40,23.62096967,23.61864356
2002/7/11 19:50,23.62059352,23.61897313
2002/7/11 20:00,23.62123467,23.62060587
2002/7/11 20:10,23.76974106,23.78175473
2002/7/11 20:20,24.02423888,23.88731885
2002/7/11 20:30,24.2024461,23.98205381
2002/7/11 20:40,24.24519712,24.17380443
2002/7/11 20:50,24.3461438,24.30989348
2002/7/11 21:00,24.34626984,24.32415287
2002/7/11 21:10,24.32430866,24.33023821
2002/7/11 21:20,24.30114574,24.29455885
2002/7/11 21:30,24.23946963,24.21760856
2002/7/11 21:40,24.10339656,24.12044919
2002/7/11 21:50,24.05383143,24.03545829
2002/7/11 22:00,24.16047002,24.16042425
2002/7/11 22:10,24.17874079,24.18886322
2002/7/11 22:20,24.09789499,24.16403932
2002/7/11 22:30,24.04582978,24.1177534
2002/7/11 22:40,23.97997175,24.04684808
2002/7/11 22:50,23.88849136,23.94816
2002/7/11 23:00,23.86014137,23.91344819
2002/7/11 23:10,23.80164697,23.85182671
2002/7/11 23:20,23.74311692,23.79371451
2002/7/11 23:30,23.71393133,23.76768991
2002/7/11 23:40,23.67817693,23.73655175
2002/7/11 23:50,23.6681434,23.73111737
2002/7/12 0:00,23.71689876,23.78396139
2002/7/12 0:10,23.74562529,23.81630278
2002/7/12 0:20,23.74547493,23.81900298
2002/7/12 0:30,23.73348391,23.80964839
2002/7/12 0:40,23.76648476,23.84547724
2002/7/12 0:50,23.72730397,23.80950545
2002/7/12 1:00,23.70134019,23.78631196
2002/7/12 1:10,23.66525783,23.7531223
2002/7/12 1:20,23.61420984,23.70562108
2002/7/12 1:30,23.58891191,23.68377115
2002/7/12 1:40,23.56277827,23.66079456
2002/7/12 1:50,23.63295062,23.7329059
2002/7/12 2:00,23.63707584,23.73848916
2002/7/12 2:10,23.65095375,23.75334911
2002/7/12 2:20,23.6092079,23.71324461
2002/7/12 2:30,23.55912474,23.66556498
2002/7/12 2:40,23.5492741,23.65806793
2002/7/12 2:50,23.55601934,23.66657591
2002/7/12 3:00,23.59296259,23.70453006
2002/7/12 3:10,23.57962932,23.69244011
2002/7/12 3:20,23.51310391,23.62829651
2002/7/12 3:30,23.45502417,23.57326531
2002/7/12 3:40,23.4080953,23.53117608
2002/7/12 3:50,23.50806302,23.63246691
2002/7/12 4:00,23.53525753,23.66015511
2002/7/12 4:10,23.50845769,23.63378162
2002/7/12 4:20,23.45609748,23.58261493
2002/7/12 4:30,23.54133085,23.66866086
2002/7/12 4:40,23.57771318,23.70642664
2002/7/12 4:50,23.51551185,23.64596249
2002/7/12 5:00,23.39567951,23.5282976
2002/7/12 5:10,23.32820568,23.46668911
2002/7/12 5:20,23.26905172,23.41423352
2002/7/12 5:30,23.26197576,23.41221829
2002/7/12 5:40,23.24003616,23.39454993
2002/7/12 5:50,23.24322693,23.40115081
2002/7/12 6:00,23.22575923,23.3873116
2002/7/12 6:10,23.26051117,23.42455534
2002/7/12 6:20,23.30317779,23.48281791
2002/7/12 6:30,23.43005238,23.5564074
2002/7/12 6:40,23.46241242,23.59150335
2002/7/12 6:50,23.39777542,23.53216165
2002/7/12 7:00,23.31759133,23.46525554
2002/7/12 7:10,23.22430314,23.31187471
2002/7/12 7:20,23.12061134,23.05275559
2002/7/12 7:30,23.18001275,23.17318938
2002/7/12 7:40,23.27480215,23.29084979
2002/7/12 7:50,23.38632342,23.43102563
2002/7/12 8:00,23.35099152,23.48695359
2002/7/12 8:10,23.24286248,23.34924122
2002/7/12 8:20,23.65703622,23.7437031
2002/7/12 8:30,24.16881792,24.03808294
2002/7/12 8:40,24.25804809,24.2290131
2002/7/12 8:50,24.24825802,24.23361337
2002/7/12 9:00,24.2448813,24.22620151
2002/7/12 9:10,24.29589804,24.28782168
2002/7/12 9:20,24.29828124,24.29227622
2002/7/12 9:30,24.29381577,24.29043806
2002/7/12 9:40,24.29384511,24.29124623
2002/7/12 9:50,24.29542872,24.29199551
2002/7/12 10:00,24.29701721,24.29244954
2002/7/12 10:10,24.52692988,24.53014637
2002/7/12 10:20,24.58197708,24.58546008
2002/7/12 10:30,24.59349158,24.57457238
2002/7/12 10:40,24.58768943,24.57626482
2002/7/12 10:50,24.57683214,24.58270129
2002/7/12 11:00,24.57702426,24.58650615
2002/7/12 11:10,23.79797793,23.80536429
2002/7/12 11:20,23.57645544,23.56071284
2002/7/12 11:30,23.64244326,23.64319599
2002/7/12 11:40,23.64079029,23.63989931
2002/7/12 11:50,23.62987352,23.63135251
2002/7/12 12:00,23.64479491,23.64551664
2002/7/12 12:10,24.13068023,24.13027171
2002/7/12 12:20,24.20949802,24.20936245
2002/7/12 12:30,24.22410955,24.22463652
2002/7/12 12:40,24.22578053,24.22595453
2002/7/12 12:50,24.2256525,24.22694557
2002/7/12 13:00,24.22802001,24.23106873
2002/7/12 13:10,24.36752632,24.37749689
2002/7/12 13:20,24.37931123,24.38583776
2002/7/12 13:30,24.38390479,24.3837006
2002/7/12 13:40,24.39144711,24.38895664
2002/7/12 13:50,24.38859534,24.38547207
2002/7/12 14:00,24.38346227,24.38418029
2002/7/12 14:10,23.61365881,23.60267176
2002/7/12 14:20,23.39284216,23.38524567
2002/7/12 14:30,23.38430963,23.42048586
2002/7/12 14:40,23.39153126,23.39472263
2002/7/12 14:50,23.38633264,23.38819807
2002/7/12 15:00,23.38878592,23.38972297
2002/7/12 15:10,23.749983,23.75386513
2002/7/12 15:20,23.77653455,23.78166283
2002/7/12 15:30,23.77790991,23.77877833
2002/7/12 15:40,23.77880384,23.77967215
2002/7/12 15:50,23.77940507,23.7843013
2002/7/12 16:00,23.78031835,23.78267331
2002/7/12 16:10,24.27796071,24.27848771
2002/7/12 16:20,24.36428904,24.36258271
2002/7/12 16:30,24.40172189,24.39169712
2002/7/12 16:40,24.38712069,24.38646827
2002/7/12 16:50,24.38415235,24.38292505
2002/7/12 17:00,24.38168916,24.38164979
2002/7/12 17:10,23.57129441,23.58511813
2002/7/12 17:20,23.52513922,23.51782205
2002/7/12 17:30,23.55769199,23.55759791
2002/7/12 17:40,23.55775907,23.55726175
2002/7/12 17:50,23.55686237,23.5558652
2002/7/12 18:00,23.55654433,23.55538558
2002/7/12 18:10,23.70879762,23.71397831
2002/7/12 18:20,23.79402838,23.99869516
2002/7/12 18:30,23.91519844,23.98186278
2002/7/12 18:40,24.07312955,24.10431461
2002/7/12 18:50,24.15613982,24.18324608
2002/7/12 19:00,24.12926397,24.13444258
2002/7/12 19:10,24.07103975,24.08258987
2002/7/12 19:20,24.02020741,24.03674447
2002/7/12 19:30,24.08372044,24.0680398
2002/7/12 19:40,24.07223641,24.05324104
2002/7/12 19:50,24.08769419,24.08918871
2002/7/12 20:00,24.11372804,24.11347128
2002/7/12 20:10,24.00096725,23.99684878
2002/7/12 20:20,23.92800862,23.84616279
2002/7/12 20:30,23.90377108,23.86803849
2002/7/12 20:40,24.01228866,24.00884991
2002/7/12 20:50,24.04459786,24.12271146
2002/7/12 21:00,24.05980465,24.13108297
2002/7/12 21:10,23.96663815,24.04414346
2002/7/12 21:20,23.88670176,23.97948557
2002/7/12 21:30,23.84500837,23.92872867
2002/7/12 21:40,23.78004196,23.85744328
2002/7/12 21:50,23.71442638,23.78794562
2002/7/12 22:00,23.70927821,23.78181898
2002/7/12 22:10,23.69409604,23.76855973
2002/7/12 22:20,23.64584557,23.72449529
2002/7/12 22:30,23.60792979,23.67089072
2002/7/12 22:40,23.5456394,23.63741116
2002/7/12 22:50,23.5768218,23.69660074
2002/7/12 23:00,23.60349408,23.72735099
2002/7/12 23:10,23.54289276,23.66053737
2002/7/12 23:20,23.53188278,23.64447933
2002/7/12 23:30,23.49850069,23.61127538
2002/7/12 23:40,23.49049443,23.6066134
2002/7/12 23:50,23.45612993,23.57686267
2002/7/13 0:00,23.40091125,23.52692778
2002/7/13 0:10,23.37423701,23.50563148
2002/7/13 0:20,23.37309227,23.50911617
2002/7/13 0:30,23.38480306,23.52481144
2002/7/13 0:40,23.35177899,23.49559514
2002/7/13 0:50,23.30458284,23.45269075
2002/7/13 1:00,23.3075978,23.4594566
2002/7/13 1:10,23.28851606,23.44427787
2002/7/13 1:20,23.30816222,23.46770224
2002/7/13 1:30,23.40244831,23.56361527
2002/7/13 1:40,23.39156749,23.55361954
2002/7/13 1:50,23.37642256,23.53951329
2002/7/13 2:00,23.35462779,23.51955527
2002/7/13 2:10,23.29694225,23.46540826
2002/7/13 2:20,23.34155427,23.51256539
2002/7/13 2:30,23.37257804,23.54410892
2002/7/13 2:40,23.33135217,23.50380763
2002/7/13 2:50,23.29798191,23.47320643
2002/7/13 3:00,23.24871099,23.42811552
2002/7/13 3:10,23.21589467,23.39944677
2002/7/13 3:20,23.1839492,23.37165791
2002/7/13 3:30,23.16608538,23.357564
2002/7/13 3:40,23.15052346,23.34529309
2002/7/13 3:50,23.14248685,23.33997249
2002/7/13 4:00,23.13083379,23.33069047
2002/7/13 4:10,23.1121756,23.31460708
2002/7/13 4:20,23.09520422,23.30048338
2002/7/13 4:30,23.10471302,23.31253986
2002/7/13 4:40,23.12240034,23.33176203
2002/7/13 4:50,23.14111436,23.35144999
2002/7/13 5:00,23.20680799,23.4159093
2002/7/13 5:10,23.19898426,23.40700596
2002/7/13 5:20,23.1999002,23.40819504
2002/7/13 5:30,23.18926197,23.3988389
2002/7/13 5:40,23.1577151,23.36982533
2002/7/13 5:50,23.23599044,23.44846091
2002/7/13 6:00,23.27167393,23.48374883
2002/7/13 6:10,23.22563801,23.43699704
2002/7/13 6:20,23.17987935,23.39171957
2002/7/13 6:30,23.19884026,23.40302168
2002/7/13 6:40,23.17586882,23.39031281
2002/7/13 6:50,23.17423419,23.39301724
2002/7/13 7:00,23.24214182,23.45591282
2002/7/13 7:10,23.36178608,23.51579852
2002/7/13 7:20,23.42720108,23.63917773
2002/7/13 7:30,23.33893938,23.68057039
2002/7/13 7:40,23.36343212,23.79375749
2002/7/13 7:50,23.39153103,23.84152963
2002/7/13 8:00,23.27663265,23.69486514
2002/7/13 8:10,23.27477859,23.70303625
2002/7/13 8:20,23.70620651,23.78611115
2002/7/13 8:30,23.7903531,23.7850986
2002/7/13 8:40,23.78553674,23.78284824
2002/7/13 8:50,23.79226296,23.78523137
2002/7/13 9:00,23.78714349,23.78193668
2002/7/13 9:10,23.81285151,23.80335167
2002/7/13 9:20,23.80546542,23.80515122
2002/7/13 9:30,23.80538894,23.80508847
2002/7/13 9:40,23.80847969,23.80678049
2002/7/13 9:50,23.80836932,23.80617353
2002/7/13 10:00,23.80717337,23.80596434
2002/7/13 10:10,23.50388192,23.50791722
2002/7/13 10:20,23.48886336,23.48740756
2002/7/13 10:30,23.49063716,23.49012697
2002/7/13 10:40,23.49060581,23.48981192
2002/7/13 10:50,23.49072982,23.49177862
2002/7/13 11:00,23.49145467,23.49293401
2002/7/13 11:10,23.81776388,23.83323176
2002/7/13 11:20,23.86960591,23.87311989
2002/7/13 11:30,23.86506425,23.86635666
2002/7/13 11:40,23.86438802,23.86942846
2002/7/13 11:50,23.8624655,23.86281861
2002/7/13 12:00,23.86064767,23.86119013
2002/7/13 12:10,23.7252912,23.7263696
2002/7/13 12:20,23.72277331,23.72299398
2002/7/13 12:30,23.72281411,23.72323847
2002/7/13 12:40,23.72315859,23.72354988
2002/7/13 12:50,23.72331251,23.72460081
2002/7/13 13:00,23.72353319,23.72463813
2002/7/13 13:10,23.95247351,24.01933407
2002/7/13 13:20,24.15129771,24.18126564
2002/7/13 13:30,24.17944484,24.18682523
2002/7/13 13:40,24.17909912,24.18261378
2002/7/13 13:50,24.17911623,24.1831387
2002/7/13 14:00,24.17849795,24.17932075
2002/7/13 14:10,24.10585866,24.10522082
2002/7/13 14:20,24.10016474,24.0993008
2002/7/13 14:30,24.10112972,24.09990454
2002/7/13 14:40,24.1012313,24.09972875
2002/7/13 14:50,24.10051314,24.09950124
2002/7/13 15:00,24.10027734,24.10837444
2002/7/13 15:10,23.4551351,23.48386133
2002/7/13 15:20,23.31394777,23.33020568
2002/7/13 15:30,23.32100489,23.33195425
2002/7/13 15:40,23.34810541,23.35348406
2002/7/13 15:50,23.3934867,23.39088202
2002/7/13 16:00,23.39210289,23.38726092
2002/7/13 16:10,23.92662628,23.91935416
2002/7/13 16:20,24.05713623,24.06590189
2002/7/13 16:30,24.04260993,24.04409287
2002/7/13 16:40,24.03003726,24.03585282
2002/7/13 16:50,24.026629,24.0292962
2002/7/13 17:00,24.02478245,24.02584335
2002/7/13 17:10,23.72104992,23.72726881
2002/7/13 17:20,23.70651279,23.70642905
2002/7/13 17:30,23.70714527,23.70681755
2002/7/13 17:40,23.70791818,23.70785991
2002/7/13 17:50,23.70748379,23.70850634
2002/7/13 18:00,23.70712481,23.70827482
2002/7/13 18:10,23.51606237,23.52589026
2002/7/13 18:20,23.50682878,23.50671241
2002/7/13 18:30,23.50742696,23.508216
2002/7/13 18:40,23.50756109,23.50806997
2002/7/13 18:50,23.50762738,23.50824776
2002/7/13 19:00,23.50780479,23.50855561
2002/7/13 19:10,23.61484703,23.66262334
2002/7/13 19:20,23.66616144,23.80478637
2002/7/13 19:30,23.74740736,23.88785553
2002/7/13 19:40,23.74966739,23.88141975
2002/7/13 19:50,23.75451723,23.87013053
2002/7/13 20:00,23.72710508,23.83287537
2002/7/13 20:10,23.77988273,23.86701938
2002/7/13 20:20,23.84450793,23.91605609
2002/7/13 20:30,24.0350451,23.99975224
2002/7/13 20:40,24.141768,24.09339885
2002/7/13 20:50,24.16685843,24.15714538
2002/7/13 21:00,24.17030786,24.16685948
2002/7/13 21:10,24.17644427,24.19661497
2002/7/13 21:20,24.12959541,24.13946351
2002/7/13 21:30,24.07035451,24.06749372
2002/7/13 21:40,23.97280299,24.009061
2002/7/13 21:50,23.99787289,24.08930224
2002/7/13 22:00,24.18284748,24.26978556
2002/7/13 22:10,24.2461474,24.313882
2002/7/13 22:20,24.14847535,24.20322372
2002/7/13 22:30,24.03234726,24.08604787
2002/7/13 22:40,23.92667326,23.98786356
2002/7/13 22:50,23.85700737,23.92686044
2002/7/13 23:00,23.96441297,24.03591531
2002/7/13 23:10,23.97963116,24.05355452
2002/7/13 23:20,23.89547683,23.97370311
2002/7/13 23:30,23.78327624,23.86612852
2002/7/13 23:40,23.71962271,23.80720493
2002/7/13 23:50,23.66395877,23.75660048
2002/7/14 0:00,23.61439657,23.71161584
2002/7/14 0:10,23.57757016,23.67856782
2002/7/14 0:20,23.5947833,23.6987339
2002/7/14 0:30,23.5645028,23.67168316
2002/7/14 0:40,23.53356369,23.64401184
2002/7/14 0:50,23.48182068,23.59548291
2002/7/14 1:00,23.42608293,23.54746928
2002/7/14 1:10,23.40556548,23.53371247
2002/7/14 1:20,23.38464581,23.51811701
2002/7/14 1:30,23.36250878,23.50033496
2002/7/14 1:40,23.40804777,23.54858339
2002/7/14 1:50,23.44658015,23.58865592
2002/7/14 2:00,23.42849834,23.57186202
2002/7/14 2:10,23.38165976,23.52833927
2002/7/14 2:20,23.33945455,23.49098475
2002/7/14 2:30,23.34514223,23.50058681
2002/7/14 2:40,23.33707413,23.49564079
2002/7/14 2:50,23.31768875,23.47919582
