1,13.csl.vavDx.light.pittsburgh.heat,
2,15.csl.vavDx.heavy.pittsburgh.heat,
,,
Date/Time,[1] Zone Air Temperature (C),[2] Zone Air Temperature (C)
2002/2/9 5:30,18.74442366,18.529871
2002/2/9 5:40,18.75022457,18.53307575
2002/2/9 5:50,18.75168337,18.53367171
2002/2/9 6:00,18.75226095,18.53380955
2002/2/9 6:10,17.66778419,18.05188981
2002/2/9 6:20,17.4884591,18.0239105
2002/2/9 6:30,17.47838809,18.01818092
2002/2/9 6:40,17.48323063,18.02295493
2002/2/9 6:50,17.48419511,18.01838779
2002/2/9 7:00,17.4843896,18.02103754
2002/2/9 7:10,21.39147611,21.70358894
2002/2/9 7:20,21.79503932,21.97226688
2002/2/9 7:30,21.80106622,21.97597692
2002/2/9 7:40,21.8016733,21.97677279
2002/2/9 7:50,21.80047017,21.97551538
2002/2/9 8:00,21.8002774,21.97524738
2002/2/9 8:10,22.4308752,22.14989712
2002/2/9 8:20,22.4398246,22.15143495
2002/2/9 8:30,22.43996544,22.15145271
2002/2/9 8:40,22.4398562,22.15155279
2002/2/9 8:50,22.43994395,22.15170607
2002/2/9 9:00,22.43994768,22.15169765
2002/2/9 9:10,22.15156774,21.4796257
2002/2/9 9:20,22.14961345,21.39414892
2002/2/9 9:30,22.14953485,21.37997185
2002/2/9 9:40,22.1494543,21.37972115
2002/2/9 9:50,22.14950623,21.37974141
2002/2/9 10:00,22.14956801,21.37976927
2002/2/9 10:10,22.34389224,21.68665462
2002/2/9 10:20,22.34544921,21.67586303
2002/2/9 10:30,22.3454687,21.67573314
2002/2/9 10:40,22.34542149,21.6760496
2002/2/9 10:50,22.34589566,21.67604911
2002/2/9 11:00,22.34613645,21.6762417
2002/2/9 11:10,22.66633074,22.00412759
2002/2/9 11:20,22.67073332,22.01221828
2002/2/9 11:30,22.67055889,22.01219546
2002/2/9 11:40,22.67082154,22.01239448
2002/2/9 11:50,22.67088452,22.0124553
2002/2/9 12:00,22.6708843,22.01240391
2002/2/9 12:10,22.64023929,22.39941276
2002/2/9 12:20,22.40067636,22.38226947
2002/2/9 12:30,22.33883373,22.38187729
2002/2/9 12:40,22.29566521,22.38183551
2002/2/9 12:50,22.29085474,22.38212982
2002/2/9 13:00,22.29027771,22.38227076
2002/2/9 13:10,22.20750606,22.31841085
2002/2/9 13:20,22.70492396,22.32595025
2002/2/9 13:30,23.14241486,22.32412291
2002/2/9 13:40,23.26356227,22.35665922
2002/2/9 13:50,23.30552708,22.3422438
2002/2/9 14:00,23.37150728,22.39366106
2002/2/9 14:10,23.43864641,22.45750148
2002/2/9 14:20,23.50886099,22.45751721
2002/2/9 14:30,23.61100256,22.46892924
2002/2/9 14:40,23.50284356,22.46052182
2002/2/9 14:50,23.43194481,22.43829109
2002/2/9 15:00,23.51720345,22.33286274
2002/2/9 15:10,23.55846897,22.34038309
2002/2/9 15:20,23.48178887,22.25040388
2002/2/9 15:30,23.38700468,22.07818155
2002/2/9 15:40,23.19316651,21.94905176
2002/2/9 15:50,23.00602595,21.94369394
2002/2/9 16:00,23.02773897,21.94361673
2002/2/9 16:10,22.96567366,21.89352363
2002/2/9 16:20,22.92327762,21.89277278
2002/2/9 16:30,22.72464291,21.89251367
2002/2/9 16:40,22.70346458,21.89250331
2002/2/9 16:50,22.62340463,21.8922418
2002/2/9 17:00,22.51812385,21.89224146
2002/2/9 17:10,22.38174819,22.10677637
2002/2/9 17:20,21.97070406,22.10323489
2002/2/9 17:30,21.81449911,22.10303005
2002/2/9 17:40,21.81343463,22.10300592
2002/2/9 17:50,21.81342817,22.10298864
2002/2/9 18:00,21.81352793,22.10340114
2002/2/9 18:10,22.55635385,22.08855103
2002/2/9 18:20,22.57447114,22.08856136
2002/2/9 18:30,22.57463213,22.08891211
2002/2/9 18:40,22.57486461,22.08899185
2002/2/9 18:50,22.57485626,22.08901418
2002/2/9 19:00,22.57481221,22.08434042
2002/2/9 19:10,21.98507321,21.54279504
2002/2/9 19:20,21.94408156,21.49171667
2002/2/9 19:30,21.943727,21.48702627
2002/2/9 19:40,21.94375783,21.49017124
2002/2/9 19:50,21.94373635,21.49082022
2002/2/9 20:00,21.93953637,21.49078963
2002/2/9 20:10,20.36969161,20.06279335
2002/2/9 20:20,19.53070336,19.24011865
2002/2/9 20:30,18.8646583,18.66596763
2002/2/9 20:40,18.39792353,17.98641937
2002/2/9 20:50,18.1277938,17.97628959
2002/2/9 21:00,17.83706527,17.92073465
2002/2/9 21:10,18.72912276,18.96418835
2002/2/9 21:20,18.70352098,18.92239292
2002/2/9 21:30,18.69856008,18.91626767
2002/2/9 21:40,18.70075418,18.91974603
2002/2/9 21:50,18.70119201,18.92067353
2002/2/9 22:00,18.70141711,18.92079642
2002/2/9 22:10,17.97727323,18.15607256
2002/2/9 22:20,17.76117589,17.92841164
2002/2/9 22:30,17.63584412,17.82335684
2002/2/9 22:40,17.6318792,17.82065811
2002/2/9 22:50,17.63101196,17.81974512
2002/2/9 23:00,17.63075983,17.81963243
2002/2/9 23:10,17.78577954,18.75839143
2002/2/9 23:20,17.78567729,18.72274906
2002/2/9 23:30,17.78080896,18.72247904
2002/2/9 23:40,17.7840105,18.72253499
2002/2/9 23:50,17.78477525,18.71823196
2002/2/10 0:00,17.78486055,18.72060745
2002/2/10 0:10,17.41274141,18.01317519
2002/2/10 0:20,17.35170943,17.77419572
2002/2/10 0:30,17.35094804,17.66757846
2002/2/10 0:40,17.34715225,17.66485178
2002/2/10 0:50,17.34933706,17.66419728
2002/2/10 1:00,17.34978507,17.66394103
2002/2/10 1:10,18.81402266,18.42655507
2002/2/10 1:20,18.73381073,18.40494063
2002/2/10 1:30,18.72672336,18.40491033
2002/2/10 1:40,18.73135826,18.40073585
2002/2/10 1:50,18.73227808,18.40317681
2002/2/10 2:00,18.73239287,18.40370556
2002/2/10 2:10,17.78753173,17.97636111
2002/2/10 2:20,17.49080585,17.78631529
2002/2/10 2:30,17.47704571,17.73354578
2002/2/10 2:40,17.47893606,17.73826628
2002/2/10 2:50,17.47926725,17.73926597
2002/2/10 3:00,17.47946339,17.73955033
2002/2/10 3:10,17.57894696,17.46643089
2002/2/10 3:20,17.58032953,17.35239524
2002/2/10 3:30,17.58066425,17.3072052
2002/2/10 3:40,17.5765432,17.30158218
2002/2/10 3:50,17.5789785,17.30389279
2002/2/10 4:00,17.57945689,17.3044423
2002/2/10 4:10,18.47546611,18.46441341
2002/2/10 4:20,18.46482585,18.42608731
2002/2/10 4:30,18.45939474,18.42581769
2002/2/10 4:40,18.46242582,18.42152525
2002/2/10 4:50,18.46309043,18.42405422
2002/2/10 5:00,18.46322339,18.42451631
2002/2/10 5:10,17.89544488,17.77689762
2002/2/10 5:20,17.85176594,17.6731214
2002/2/10 5:30,17.85527427,17.66509735
2002/2/10 5:40,17.85613305,17.66755833
2002/2/10 5:50,17.85631907,17.66818017
2002/2/10 6:00,17.85643711,17.66826109
2002/2/10 6:10,18.71996197,17.28632929
2002/2/10 6:20,18.7394722,17.20021092
2002/2/10 6:30,18.73154123,17.17979373
2002/2/10 6:40,18.73728892,17.17921825
2002/2/10 6:50,18.73507145,17.17131232
2002/2/10 7:00,18.73779498,17.17633148
2002/2/10 7:10,22.43686864,21.83875993
2002/2/10 7:20,22.84327148,22.36407156
2002/2/10 7:30,22.8302513,22.3497031
2002/2/10 7:40,22.84579189,22.34862931
2002/2/10 7:50,22.84540382,22.34812206
2002/2/10 8:00,22.84514041,22.34780359
2002/2/10 8:10,22.61598996,22.67602193
2002/2/10 8:20,22.61389036,22.6807638
2002/2/10 8:30,22.61403036,22.68082448
2002/2/10 8:40,22.61388777,22.68099935
2002/2/10 8:50,22.6140115,22.68101074
2002/2/10 9:00,22.61400782,22.68127388
2002/2/10 9:10,21.96297067,22.02130122
2002/2/10 9:20,21.88461645,21.93040769
2002/2/10 9:30,21.88409708,21.9298147
2002/2/10 9:40,21.88404122,21.92975603
2002/2/10 9:50,21.88417335,21.92975733
2002/2/10 10:00,21.88424421,21.9302021
2002/2/10 10:10,21.45775435,21.60216078
2002/2/10 10:20,21.34244056,21.57356414
2002/2/10 10:30,21.32311225,21.57272994
2002/2/10 10:40,21.3226988,21.57275781
2002/2/10 10:50,21.32307779,21.56669773
2002/2/10 11:00,21.32321245,21.570463
2002/2/10 11:10,22.01356269,21.89028085
2002/2/10 11:20,21.91779073,21.89790306
2002/2/10 11:30,21.91511977,21.89840309
2002/2/10 11:40,21.91504623,21.89852468
2002/2/10 11:50,21.92102749,21.89849091
2002/2/10 12:00,21.95023148,21.89840528
2002/2/10 12:10,22.03454373,22.06536513
2002/2/10 12:20,21.97165129,22.06973032
2002/2/10 12:30,21.95327116,22.07005255
2002/2/10 12:40,21.95294357,22.07002607
2002/2/10 12:50,21.95321318,22.07001057
2002/2/10 13:00,21.95330547,22.07000918
2002/2/10 13:10,22.18725764,22.33220627
2002/2/10 13:20,22.32641647,22.33877572
2002/2/10 13:30,22.70398507,22.33406952
2002/2/10 13:40,22.93936366,22.33715799
2002/2/10 13:50,23.06198034,22.33779078
2002/2/10 14:00,23.13742074,22.33799197
2002/2/10 14:10,23.15788172,22.20059617
2002/2/10 14:20,23.1097008,22.1500125
2002/2/10 14:30,23.1034182,22.14164983
2002/2/10 14:40,23.15263908,22.12205511
2002/2/10 14:50,23.1844101,22.12116149
2002/2/10 15:00,23.15099244,22.12108647
2002/2/10 15:10,23.23284908,22.2276069
2002/2/10 15:20,23.08944289,22.23032597
2002/2/10 15:30,22.93644126,22.23060971
2002/2/10 15:40,22.8266788,22.23071544
2002/2/10 15:50,22.59077296,22.23078984
2002/2/10 16:00,22.47278225,22.23087896
2002/2/10 16:10,22.441094,21.91292046
2002/2/10 16:20,22.37429529,21.83951679
2002/2/10 16:30,22.20246811,21.83833185
2002/2/10 16:40,22.07549774,21.83829076
2002/2/10 16:50,22.01390237,21.83828211
2002/2/10 17:00,22.01037459,21.8383548
2002/2/10 17:10,22.10419466,22.50618646
2002/2/10 17:20,21.9041032,22.4954389
2002/2/10 17:30,21.87562257,22.49507608
2002/2/10 17:40,21.87558547,22.49526171
2002/2/10 17:50,21.87548627,22.49509485
2002/2/10 18:00,21.87546249,22.4950854
2002/2/10 18:10,22.25673173,21.53139713
2002/2/10 18:20,22.24592878,21.26852636
2002/2/10 18:30,22.24582925,21.20891465
2002/2/10 18:40,22.2458129,21.20683067
2002/2/10 18:50,22.24604558,21.20673075
2002/2/10 19:00,22.24627058,21.20283919
2002/2/10 19:10,21.85708942,21.08866498
2002/2/10 19:20,21.84944483,21.08813979
2002/2/10 19:30,21.84922399,21.08837929
2002/2/10 19:40,21.84949304,21.08460913
2002/2/10 19:50,21.84943207,21.08672828
2002/2/10 20:00,21.849383,21.0872104
2002/2/10 20:10,20.34022809,19.71329039
2002/2/10 20:20,19.28609692,18.84598257
2002/2/10 20:30,18.77172355,18.24694236
2002/2/10 20:40,18.56976372,17.8619085
2002/2/10 20:50,18.56260428,17.68036557
2002/2/10 21:00,18.56246803,17.41040024
2002/2/10 21:10,18.77093043,18.38494605
2002/2/10 21:20,18.7739113,18.36557873
2002/2/10 21:30,18.77427395,18.36023178
2002/2/10 21:40,18.76941416,18.36280547
2002/2/10 21:50,18.77221305,18.36338392
2002/2/10 22:00,18.77317829,18.36392266
2002/2/10 22:10,18.33726804,18.37697772
2002/2/10 22:20,18.30105617,18.37741481
2002/2/10 22:30,18.29481883,18.37266095
2002/2/10 22:40,18.29856877,18.37753214
2002/2/10 22:50,18.29941887,18.37276427
2002/2/10 23:00,18.29962021,18.37558932
2002/2/10 23:10,17.90374721,17.92079842
2002/2/10 23:20,17.89595226,17.87434429
2002/2/10 23:30,17.89125343,17.8677918
2002/2/10 23:40,17.89372366,17.87049943
2002/2/10 23:50,17.89443145,17.87112697
2002/2/11 0:00,17.89457859,17.87132106
2002/2/11 0:10,18.70948888,18.07081849
2002/2/11 0:20,18.72654859,18.06942957
2002/2/11 0:30,18.7229777,18.06257401
2002/2/11 0:40,18.72562136,18.06758207
2002/2/11 0:50,18.72626311,18.06857057
2002/2/11 1:00,18.72622942,18.06890967
2002/2/11 1:10,18.82717573,17.60042552
2002/2/11 1:20,18.828969,17.47475931
2002/2/11 1:30,18.82400275,17.45129964
2002/2/11 1:40,18.82696238,17.44575714
2002/2/11 1:50,18.82755853,17.44863474
2002/2/11 2:00,18.82775636,17.44913126
2002/2/11 2:10,18.13783629,18.61345366
2002/2/11 2:20,18.05568082,18.60004831
2002/2/11 2:30,18.048884,18.59513282
2002/2/11 2:40,18.05238937,18.59776306
2002/2/11 2:50,18.05328893,18.59838906
2002/2/11 3:00,18.05336225,18.59854365
2002/2/11 3:10,17.83916991,18.0136495
2002/2/11 3:20,17.83698295,17.98205025
2002/2/11 3:30,17.83230131,17.97578879
2002/2/11 3:40,17.8351556,17.97870716
2002/2/11 3:50,17.83563998,17.97934339
2002/2/11 4:00,17.83591934,17.97966546
2002/2/11 4:10,17.76951204,17.75723534
2002/2/11 4:20,17.7690843,17.75263322
2002/2/11 4:30,17.76177745,17.74719326
2002/2/11 4:40,17.76690979,17.75016039
2002/2/11 4:50,17.76805546,17.75087426
2002/2/11 5:00,17.76835799,17.75104468
2002/2/11 5:10,18.13612879,17.87534761
2002/2/11 5:20,18.14066375,17.87703748
2002/2/11 5:30,18.14144032,17.87182757
2002/2/11 5:40,18.1416146,17.87494549
2002/2/11 5:50,18.141614,17.87562662
2002/2/11 6:00,18.13500456,17.87587603
2002/2/11 6:10,18.07309843,17.86474108
2002/2/11 6:20,18.07300475,17.86504512
2002/2/11 6:30,18.06358941,17.85803051
2002/2/11 6:40,18.07007189,17.86265722
2002/2/11 6:50,18.07153649,17.86363081
2002/2/11 7:00,18.07206448,17.86411206
2002/2/11 7:10,17.86026812,17.86269962
2002/2/11 7:20,17.85759869,17.86322978
2002/2/11 7:30,17.84885628,17.8577465
2002/2/11 7:40,17.85759018,17.86296938
2002/2/11 7:50,17.85700376,17.86243986
2002/2/11 8:00,17.85683804,17.8624232
2002/2/11 8:10,18.41941689,17.44733077
2002/2/11 8:20,18.42471156,17.42784123
2002/2/11 8:30,18.42471753,17.42771722
2002/2/11 8:40,18.42480501,17.4277127
2002/2/11 8:50,18.42478983,17.4279029
2002/2/11 9:00,18.42477012,17.42791564
2002/2/11 9:10,18.58482858,18.16818785
2002/2/11 9:20,18.58575334,18.13928706
2002/2/11 9:30,18.58566388,18.13905298
2002/2/11 9:40,18.58580374,18.13902476
2002/2/11 9:50,18.58579519,18.13926399
2002/2/11 10:00,18.58598224,18.13922785
2002/2/11 10:10,17.91864164,17.75656702
2002/2/11 10:20,17.8059045,17.69591481
2002/2/11 10:30,17.80514843,17.69387559
2002/2/11 10:40,17.80520309,17.69380431
2002/2/11 10:50,17.80522383,17.69378352
2002/2/11 11:00,17.80522006,17.72967343
2002/2/11 11:10,17.96146977,17.86452981
2002/2/11 11:20,17.95473753,17.96131887
2002/2/11 11:30,17.9546338,18.08469859
2002/2/11 11:40,17.95463514,18.22373087
2002/2/11 11:50,17.95461941,18.31567062
2002/2/11 12:00,18.01897439,18.36256508
2002/2/11 12:10,18.54693923,18.36646043
2002/2/11 12:20,18.46837199,18.4185142
2002/2/11 12:30,18.49053814,18.3835091
2002/2/11 12:40,18.57778141,18.35321552
2002/2/11 12:50,18.69675527,18.3532186
2002/2/11 13:00,18.84827733,18.50196537
2002/2/11 13:10,19.06576133,18.9518785
2002/2/11 13:20,19.07102466,18.88699241
2002/2/11 13:30,19.15007962,18.87950677
2002/2/11 13:40,19.21624207,18.87587584
2002/2/11 13:50,19.28559408,18.87796291
2002/2/11 14:00,19.36365736,18.88050019
2002/2/11 14:10,19.39993731,18.83415757
2002/2/11 14:20,19.47411753,18.76686574
2002/2/11 14:30,19.59911231,18.66919055
2002/2/11 14:40,19.53298309,18.6381938
2002/2/11 14:50,19.49878179,18.54336812
2002/2/11 15:00,19.3501347,18.41731065
2002/2/11 15:10,19.29154533,18.41673159
2002/2/11 15:20,19.13254185,18.50111746
2002/2/11 15:30,18.96609025,18.55178287
2002/2/11 15:40,18.92366331,18.53222158
2002/2/11 15:50,18.91282127,18.50942379
2002/2/11 16:00,18.87042341,18.50864523
2002/2/11 16:10,19.04271107,18.50967369
2002/2/11 16:20,19.23341879,18.3705921
2002/2/11 16:30,19.24441293,18.30493122
2002/2/11 16:40,19.19697259,18.21412851
2002/2/11 16:50,19.15151261,18.09611699
2002/2/11 17:00,19.07049253,18.03953191
2002/2/11 17:10,18.80331302,18.34691481
2002/2/11 17:20,18.60906707,18.3221461
2002/2/11 17:30,18.55554431,18.24649673
2002/2/11 17:40,18.55141945,18.22447702
2002/2/11 17:50,18.55134625,18.22433613
2002/2/11 18:00,18.5514079,18.22434505
2002/2/11 18:10,18.60437935,18.16968897
2002/2/11 18:20,18.60470624,18.10823624
2002/2/11 18:30,18.60491514,18.10801296
2002/2/11 18:40,18.60492208,18.10824243
2002/2/11 18:50,18.60491309,18.10851607
2002/2/11 19:00,18.60510524,18.10858292
2002/2/11 19:10,17.9307297,18.0570485
2002/2/11 19:20,17.29205022,18.05085964
2002/2/11 19:30,17.28526431,18.05413885
2002/2/11 19:40,17.21560079,18.05489584
2002/2/11 19:50,17.20507734,18.05516448
2002/2/11 20:00,17.20099559,18.05516882
2002/2/11 20:10,17.4275571,17.77617365
2002/2/11 20:20,17.41727661,17.72308533
2002/2/11 20:30,17.41344092,17.71733582
2002/2/11 20:40,17.41538219,17.71948653
2002/2/11 20:50,17.41591665,17.72003811
2002/2/11 21:00,17.41599767,17.72007671
2002/2/11 21:10,18.22298178,17.74624767
2002/2/11 21:20,18.23846203,17.74695689
2002/2/11 21:30,18.2430543,17.74278904
2002/2/11 21:40,18.24405447,17.74498192
2002/2/11 21:50,18.24406951,17.74551874
2002/2/11 22:00,18.2440029,17.74576718
2002/2/11 22:10,17.70440883,17.76764783
2002/2/11 22:20,17.65066229,17.76807044
2002/2/11 22:30,17.64422331,17.76839199
2002/2/11 22:40,17.64669644,17.76362264
2002/2/11 22:50,17.6472821,17.76642978
2002/2/11 23:00,17.64751362,17.76694645
2002/2/11 23:10,17.57446621,17.84385136
2002/2/11 23:20,17.57417028,17.84469537
2002/2/11 23:30,17.57451681,17.84489707
2002/2/11 23:40,17.57432093,17.84463173
2002/2/11 23:50,17.57425369,17.84453466
2002/2/12 0:00,17.6623857,17.90285558
2002/2/12 0:10,17.7650647,17.88765003
2002/2/12 0:20,17.76705506,17.83028695
2002/2/12 0:30,17.76710495,17.84200905
2002/2/12 0:40,17.76726116,17.80178363
2002/2/12 0:50,17.76731265,17.94244501
2002/2/12 1:00,17.76731582,17.91796205
2002/2/12 1:10,18.10605299,17.95333389
2002/2/12 1:20,18.10256256,17.92379439
2002/2/12 1:30,18.10578901,17.87020985
2002/2/12 1:40,18.10744623,17.83874401
2002/2/12 1:50,18.10461125,17.89784514
2002/2/12 2:00,18.1061303,17.95062095
2002/2/12 2:10,18.16216494,17.97675836
2002/2/12 2:20,18.16349534,17.96661876
2002/2/12 2:30,18.16361328,17.90592474
2002/2/12 2:40,18.16066966,17.84286312
2002/2/12 2:50,18.16222145,17.84828596
2002/2/12 3:00,18.16269187,17.83876229
2002/2/12 3:10,18.25823922,17.96966392
2002/2/12 3:20,18.26027247,17.95663694
2002/2/12 3:30,18.25630842,17.9565745
2002/2/12 3:40,18.25898655,17.95436238
2002/2/12 3:50,18.2595927,17.95567595
2002/2/12 4:00,18.25973737,17.95595323
2002/2/12 4:10,18.23215485,17.86481079
2002/2/12 4:20,18.23205951,17.93061531
2002/2/12 4:30,18.22919234,17.95101777
2002/2/12 4:40,18.23096673,17.90351992
2002/2/12 4:50,18.23145612,17.86739091
2002/2/12 5:00,18.23148416,17.85983142
2002/2/12 5:10,18.25858939,18.47696541
2002/2/12 5:20,18.25916831,18.29436524
2002/2/12 5:30,18.25672067,18.28632065
2002/2/12 5:40,18.25823774,18.28462343
2002/2/12 5:50,18.25856331,18.28552258
2002/2/12 6:00,18.25870828,18.28568584
2002/2/12 6:10,18.03957565,18.16684051
2002/2/12 6:20,17.97190361,17.93446862
2002/2/12 6:30,17.81023501,17.88928033
2002/2/12 6:40,17.76679741,17.85777642
2002/2/12 6:50,17.77244681,17.85762022
2002/2/12 7:00,17.7582491,17.85757191
2002/2/12 7:10,17.66910245,17.73232152
2002/2/12 7:20,17.58397995,17.70464236
2002/2/12 7:30,17.55979245,17.67897743
2002/2/12 7:40,17.56237636,17.61737515
2002/2/12 7:50,17.56231549,17.56205078
2002/2/12 8:00,17.56228626,17.55833865
2002/2/12 8:10,17.51011496,18.53927142
2002/2/12 8:20,17.50657603,18.3634688
2002/2/12 8:30,17.50655764,18.36191681
2002/2/12 8:40,17.56735469,18.36193241
2002/2/12 8:50,17.6486859,18.36191141
2002/2/12 9:00,17.79654981,18.3618671
2002/2/12 9:10,18.74961821,18.92511497
2002/2/12 9:20,18.86440739,19.0143766
2002/2/12 9:30,19.08793887,19.22142281
2002/2/12 9:40,19.18760707,19.26161996
2002/2/12 9:50,19.35117608,19.47108466
2002/2/12 10:00,19.56295224,19.59299927
2002/2/12 10:10,19.707432,19.58110329
2002/2/12 10:20,19.82699871,19.65410493
2002/2/12 10:30,19.96932224,19.77597623
2002/2/12 10:40,20.20154187,19.89955961
2002/2/12 10:50,20.33235017,19.97882779
2002/2/12 11:00,20.55698936,20.04324779
2002/2/12 11:10,20.76619289,20.0611578
2002/2/12 11:20,20.77093145,20.03544255
2002/2/12 11:30,20.72449547,19.95025866
2002/2/12 11:40,20.61877765,19.83069314
2002/2/12 11:50,20.50890332,19.70108578
2002/2/12 12:00,20.40156273,19.58549484
2002/2/12 12:10,20.37787865,19.40974559
2002/2/12 12:20,20.35179472,19.30516203
2002/2/12 12:30,20.36793031,19.34313171
2002/2/12 12:40,20.42042016,19.34549914
2002/2/12 12:50,20.58853494,19.36350769
2002/2/12 13:00,20.69760945,19.42656892
2002/2/12 13:10,20.7926939,19.51257902
2002/2/12 13:20,20.80906803,19.63598507
2002/2/12 13:30,20.85483333,19.67869896
2002/2/12 13:40,20.92403976,19.69503919
2002/2/12 13:50,20.98576686,19.73381969
2002/2/12 14:00,21.06636276,19.77642188
2002/2/12 14:10,21.09406248,19.73749845
2002/2/12 14:20,21.17882492,19.78299192
2002/2/12 14:30,21.23915888,19.71431333
2002/2/12 14:40,21.26946186,19.56887959
2002/2/12 14:50,21.22775459,19.47491064
2002/2/12 15:00,21.19687449,19.4133463
2002/2/12 15:10,21.12866212,19.54704028
2002/2/12 15:20,21.17074371,19.54024345
2002/2/12 15:30,21.02885028,19.50564427
2002/2/12 15:40,20.78717177,19.45119163
2002/2/12 15:50,20.68381967,19.44173954
2002/2/12 16:00,20.59106164,19.37667011
2002/2/12 16:10,20.54104553,19.2985425
2002/2/12 16:20,20.51820769,19.17724261
2002/2/12 16:30,20.45546762,19.07133871
2002/2/12 16:40,20.30632945,19.00550426
2002/2/12 16:50,20.13907183,19.12501625
2002/2/12 17:00,20.03438482,19.00339063
2002/2/12 17:10,19.83763071,18.80175162
2002/2/12 17:20,19.74468696,18.73622012
2002/2/12 17:30,19.63106006,18.6926104
2002/2/12 17:40,19.465515,18.60586665
2002/2/12 17:50,19.4371324,18.55812196
2002/2/12 18:00,19.32175042,18.52761685
2002/2/12 18:10,19.03363068,18.3220881
2002/2/12 18:20,18.75374827,18.19638959
2002/2/12 18:30,18.61021241,18.18434831
2002/2/12 18:40,18.30826615,18.18419123
2002/2/12 18:50,18.25531566,18.18439855
2002/2/12 19:00,18.23335438,18.18088517
2002/2/12 19:10,18.16456976,17.98134881
2002/2/12 19:20,18.04094543,17.91015683
2002/2/12 19:30,17.95818487,17.88438417
2002/2/12 19:40,17.95490568,17.88763242
2002/2/12 19:50,17.9547954,17.88847965
2002/2/12 20:00,17.95480819,17.88853139
2002/2/12 20:10,17.7318595,19.1978351
2002/2/12 20:20,17.61210382,19.151304
2002/2/12 20:30,17.54061749,19.14656981
2002/2/12 20:40,17.45682494,19.14843326
2002/2/12 20:50,17.45182329,19.14877214
2002/2/12 21:00,17.4480759,19.14883661
2002/2/12 21:10,18.15603829,18.33113095
2002/2/12 21:20,18.09616069,18.10366636
2002/2/12 21:30,18.09548975,18.09168996
2002/2/12 21:40,18.0954933,18.09344579
2002/2/12 21:50,18.09546535,18.09405878
2002/2/12 22:00,18.09548237,18.09408249
2002/2/12 22:10,17.42461455,17.84818965
2002/2/12 22:20,17.22801465,17.83118056
2002/2/12 22:30,17.22137819,17.83156939
2002/2/12 22:40,17.2211765,17.83172681
2002/2/12 22:50,17.22119875,17.83177235
2002/2/12 23:00,17.22123192,17.83182283
2002/2/12 23:10,18.51118894,18.51218793
2002/2/12 23:20,18.50271662,18.51178122
2002/2/12 23:30,18.5025737,18.5062773
2002/2/12 23:40,18.49749634,18.51021786
2002/2/12 23:50,18.50047307,18.51095051
2002/2/13 0:00,18.50121433,18.51114361
2002/2/13 0:10,17.43742894,18.12222841
2002/2/13 0:20,17.19527821,18.11668193
2002/2/13 0:30,17.07249667,18.11180893
2002/2/13 0:40,17.07024312,18.11437629
2002/2/13 0:50,17.06969937,18.11508966
2002/2/13 1:00,17.06976447,18.11525958
2002/2/13 1:10,18.78142324,18.4155297
2002/2/13 1:20,18.74349082,18.41991762
2002/2/13 1:30,18.73425925,18.41581974
2002/2/13 1:40,18.74030192,18.41834197
2002/2/13 1:50,18.74186885,18.41903595
2002/2/13 2:00,18.74262822,18.41933249
2002/2/13 2:10,17.89625875,18.29612334
2002/2/13 2:20,17.78312864,18.29491023
2002/2/13 2:30,17.77418559,18.29520328
2002/2/13 2:40,17.77708922,18.29085904
2002/2/13 2:50,17.77766684,18.29348061
2002/2/13 3:00,17.77787104,18.29398659
2002/2/13 3:10,17.90103732,18.27718878
2002/2/13 3:20,17.90210043,18.27708022
2002/2/13 3:30,17.90275351,18.27294047
2002/2/13 3:40,17.89703946,18.27543283
2002/2/13 3:50,17.90033348,18.27590039
2002/2/13 4:00,17.90135279,18.2760522
2002/2/13 4:10,17.68173898,18.28006311
2002/2/13 4:20,17.67940316,18.28033636
2002/2/13 4:30,17.67380773,18.27649912
2002/2/13 4:40,17.67700917,18.27883405
2002/2/13 4:50,17.67785024,18.27929392
2002/2/13 5:00,17.67829626,18.27959344
2002/2/13 5:10,17.82004686,18.14447745
2002/2/13 5:20,17.82170103,18.14393214
2002/2/13 5:30,17.81400162,18.13878955
2002/2/13 5:40,17.81916399,18.14229765
2002/2/13 5:50,17.82024485,18.14303002
2002/2/13 6:00,17.82060864,18.14319265
2002/2/13 6:10,17.42509365,17.76272338
2002/2/13 6:20,17.40963507,17.74970402
2002/2/13 6:30,17.401409,17.74232026
2002/2/13 6:40,17.40695642,17.75034808
2002/2/13 6:50,17.40833467,17.74578972
2002/2/13 7:00,17.40861791,17.74856489
2002/2/13 7:10,21.53194068,21.62418803
2002/2/13 7:20,21.98301252,21.96687875
2002/2/13 7:30,21.99173943,21.97173128
2002/2/13 7:40,21.99197683,21.97162445
2002/2/13 7:50,21.99154494,21.97127536
2002/2/13 8:00,21.99129041,21.97124211
2002/2/13 8:10,21.80616627,21.89743832
2002/2/13 8:20,21.80490655,21.89695603
2002/2/13 8:30,21.80492181,21.89677672
2002/2/13 8:40,21.80505668,21.89696121
2002/2/13 8:50,21.80527336,21.89699741
2002/2/13 9:00,21.80505007,21.89727253
2002/2/13 9:10,22.14339919,21.47370938
2002/2/13 9:20,22.14887186,21.45030944
2002/2/13 9:30,22.1488718,21.45005241
2002/2/13 9:40,22.14911227,21.45031398
2002/2/13 9:50,22.14908527,21.45044455
2002/2/13 10:00,22.14899907,21.45043332
2002/2/13 10:10,21.53143945,22.67212606
